Time,Temperature,Humidity,CO2,tvoc,illumination
4/6/2021 18:00,23.2,20.3,427,334,281
4/6/2021 20:00,23.3,20.2,427,340,263
4/6/2021 22:00,23.4,20.2,428,347,244
4/7/2021 0:00,23.5,20.1,428,353,226
4/7/2021 2:00,23.7,20,428,359,208
4/7/2021 4:00,23.8,20,428,365,189
4/7/2021 6:00,23.9,19.9,428,372,171
4/7/2021 8:00,21.3,19.9,540,257,36.6
4/7/2021 10:00,21.5,17.7,509,229,207
4/7/2021 12:00,22.3,17.3,513,240,414
4/7/2021 14:00,22.8,17.2,494,299,134
4/7/2021 16:00,22.4,21.2,522,655,34.5
4/7/2021 18:00,21.7,21.1,492,452,0.0833
4/7/2021 20:00,21.1,20.2,463,295,0
4/7/2021 22:00,20.6,19.8,447,229,0
4/8/2021 0:00,20.5,19.8,444,206,0
4/8/2021 2:00,21,20,445,233,0
4/8/2021 4:00,20.9,19.9,480,208,12.5
4/8/2021 6:00,21.3,21.6,889,749,127
4/8/2021 8:00,20.8,19.5,586,179,344
4/8/2021 10:00,20.1,17.5,470,83.8,390
4/8/2021 12:00,22.6,16.4,470,207,442
4/8/2021 14:00,24.3,17.4,498,508,148
4/8/2021 16:00,24,22.5,528,1374,25.8
4/8/2021 18:00,23.3,20.9,498,779,0.0833
4/8/2021 20:00,22.7,20.3,476,372,0
4/8/2021 22:00,22.1,20.6,474,302,0
4/9/2021 0:00,21.5,21,467,265,0
4/9/2021 2:00,21,21.2,466,258,0
4/9/2021 4:00,20.5,22.1,488,562,13.4
4/9/2021 6:00,20.8,24.6,828,1267,131
4/9/2021 8:00,20.3,22.5,632,319,311
4/9/2021 10:00,21.7,22.4,580,457,382
4/9/2021 12:00,23.3,22.8,554,952,391
4/9/2021 14:00,23.8,26.6,546,1594,167
4/9/2021 16:00,23,24.7,477,904,31.9
4/9/2021 18:00,22.3,28.5,501,1238,4.75
4/9/2021 20:00,22.2,28.5,500,1852,0
4/9/2021 22:00,21.8,26.9,479,1296,0
4/10/2021 0:00,21.5,26.4,472,974,0
4/10/2021 2:00,21.2,26.1,474,778,0
4/10/2021 4:00,21,26.5,490,675,6.75
4/10/2021 6:00,20.8,26.5,500,656,66.3
4/10/2021 8:00,20.9,26.9,496,733,122
4/10/2021 10:00,21.1,27,474,736,104
4/10/2021 12:00,21.2,27,460,798,61.7
4/10/2021 14:00,21.2,27,454,836,58.4
4/10/2021 16:00,21.1,27,449,838,11.3
4/10/2021 18:00,21,27,451,803,0
4/10/2021 20:00,21,27.4,457,761,0
4/10/2021 22:00,21.1,27.5,473,770,0
4/11/2021 0:00,21.1,27.9,485,782,0
4/11/2021 2:00,21.1,28,480,794,0
4/11/2021 4:00,21.1,28.5,468,842,2.83
4/11/2021 6:00,21.2,29,463,918,46.4
4/11/2021 8:00,21.3,29.5,461,1072,120
4/11/2021 10:00,21.4,29.5,454,1207,99.4
4/11/2021 12:00,21.3,30,448,1240,81.6
4/11/2021 14:00,21.3,30.4,443,1234,88
4/11/2021 16:00,21.2,30.4,441,1246,16.7
4/11/2021 18:00,21.1,30.7,444,1212,0
4/11/2021 20:00,21.1,31,453,1198,0
4/11/2021 22:00,21.2,31.4,462,1204,0
4/12/2021 0:00,21.3,31.5,473,1240,0
4/12/2021 2:00,21.5,31.5,479,1342,0
4/12/2021 4:00,21.2,34.3,495,1287,5.83
4/12/2021 6:00,21.3,38.8,821,1798,29.7
4/12/2021 8:00,21.9,39.7,858,2007,83.9
4/12/2021 10:00,21.5,40.2,636,1441,134
4/12/2021 12:00,21.3,39.1,528,1621,40.3
4/12/2021 14:00,21.6,37.7,558,1948,23.2
4/12/2021 16:00,21.4,41.6,556,2447,3
4/12/2021 18:00,21,37.4,493,1870,0
4/12/2021 20:00,20.7,35.5,465,1548,0
4/12/2021 22:00,20.9,34,452,1361,0
4/13/2021 0:00,21,33.2,446,1295,0
4/13/2021 2:00,21.3,32.1,442,1298,0
4/13/2021 4:00,21.1,29.7,459,905,15
4/13/2021 6:00,21.4,29.5,855,1301,143
4/13/2021 8:00,21.7,26.4,680,701,302
4/13/2021 10:00,22.7,24.1,534,537,343
4/13/2021 12:00,23.7,22,515,424,345
4/13/2021 14:00,24.2,22.3,497,727,163
4/13/2021 16:00,23.7,26.6,521,1293,26.8
4/13/2021 18:00,22.8,25.1,480,825,0.25
4/13/2021 20:00,22.1,25.4,472,663,0
4/13/2021 22:00,21.6,25,454,437,0
4/14/2021 0:00,21,25,444,349,0
4/14/2021 2:00,20.7,24.8,439,317,0
4/14/2021 4:00,20,23.6,456,225,16.8
4/14/2021 6:00,20.1,24.1,849,340,129
4/14/2021 8:00,20.3,19.3,508,171,296
4/14/2021 10:00,21.2,17.6,472,218,354
4/14/2021 12:00,23.3,17.7,479,327,401
4/14/2021 14:00,24.8,19.9,511,913,156
4/14/2021 16:00,24.3,24,519,1427,28.8
4/14/2021 18:00,23.5,22.7,485,1031,0.0833
4/14/2021 20:00,22.9,21.8,454,568,0
4/14/2021 22:00,22.3,21.3,445,365,0
4/15/2021 0:00,21.8,22,443,357,0
4/15/2021 2:00,21.4,22.4,441,332,0
4/15/2021 4:00,20.8,23.4,455,283,10.6
4/15/2021 6:00,20.8,25.8,604,319,89.7
4/15/2021 8:00,20.3,26,528,237,284
4/15/2021 10:00,21.3,22.9,507,281,361
4/15/2021 12:00,22.3,22,467,356,260
4/15/2021 14:00,23.5,23.3,497,819,113
4/15/2021 16:00,23.3,27.9,522,1523,23.4
4/15/2021 18:00,22.8,26.6,488,1322,0.167
4/15/2021 20:00,22.2,25.5,468,939,0
4/15/2021 22:00,21.7,25.5,462,663,0
4/16/2021 0:00,21.2,25.5,455,439,0
4/16/2021 2:00,20.8,25.5,450,366,0
4/16/2021 4:00,20.2,25,466,283,14.9
4/16/2021 6:00,20.4,25.8,769,412,118
4/16/2021 8:00,20.8,23,624,477,289
4/16/2021 10:00,22.8,22.7,558,1038,349
4/16/2021 12:00,24.7,23,572,1445,386
4/16/2021 14:00,25.6,24.3,573,1779,148
4/16/2021 16:00,24.9,26.8,538,1978,26.1
4/16/2021 18:00,24.1,25.4,502,1551,0.25
4/16/2021 20:00,23.4,24.3,481,1042,0
4/16/2021 22:00,22.8,24.5,481,901,0
4/17/2021 0:00,22.2,24.5,472,659,0
4/17/2021 2:00,21.7,24.5,467,427,0
4/17/2021 4:00,21.2,24.5,462,365,15.3
4/17/2021 6:00,20.9,25,465,355,111
4/17/2021 8:00,21.6,25,462,502,308
4/17/2021 10:00,22.9,25.3,453,934,331
4/17/2021 12:00,24,25.1,449,1251,360
4/17/2021 14:00,25,24.3,442,1372,186
4/17/2021 16:00,24.3,23.6,439,1144,21.3
4/17/2021 18:00,23.6,23.5,437,868,0.25
4/17/2021 20:00,23,23.5,435,652,0
4/17/2021 22:00,22.5,23.5,439,516,0
4/18/2021 0:00,22.1,24,444,412,0
4/18/2021 2:00,21.7,24,452,376,0
4/18/2021 4:00,21.4,24.5,463,364,16.2
4/18/2021 6:00,21.1,24.8,463,362,94.1
4/18/2021 8:00,21.2,24.9,450,372,175
4/18/2021 10:00,21.6,24.7,449,425,197
4/18/2021 12:00,22.1,24.7,443,594,214
4/18/2021 14:00,22.4,24.4,437,646,131
4/18/2021 16:00,22.3,23.9,433,526,31.9
4/18/2021 18:00,22,23.8,432,391,0.25
4/18/2021 20:00,21.7,24.1,434,378,0
4/18/2021 22:00,21.4,24.5,440,365,0
4/19/2021 0:00,21.1,24.8,454,357,0
4/19/2021 2:00,20.9,25,467,353,0
4/19/2021 4:00,20.5,26.3,489,342,19.3
4/19/2021 6:00,20.9,29.1,728,474,125
4/19/2021 8:00,20.7,27.8,497,712,223
4/19/2021 10:00,22.1,27.3,535,1374,183
4/19/2021 12:00,22.4,25.5,501,693,205
4/19/2021 14:00,23.3,29.3,579,1756,143
4/19/2021 16:00,23.1,27.7,511,1557,28.3
4/19/2021 18:00,22.7,26.7,484,1213,0.333
4/19/2021 20:00,22.3,25.7,462,874,0
4/19/2021 22:00,22,25.5,450,656,0
4/20/2021 0:00,21.6,25.5,453,475,0
4/20/2021 2:00,21.3,25.5,463,380,0
4/20/2021 4:00,20.8,26.3,476,343,21.6
4/20/2021 6:00,20.8,30,953,545,151
4/20/2021 8:00,21.5,25.7,511,316,339
4/20/2021 10:00,21.9,24.6,457,334,308
4/20/2021 12:00,22.4,24.1,451,368,222
4/20/2021 14:00,23.2,28.4,547,1377,144
4/20/2021 16:00,23.1,28.3,513,1506,31.2
4/20/2021 18:00,22.8,27,489,1157,0.25
4/20/2021 20:00,22.5,27,483,1084,0
4/20/2021 22:00,22.3,27,480,978,0
4/21/2021 0:00,21.8,27,486,800,0
4/21/2021 2:00,21.6,27,492,726,0
4/21/2021 4:00,21.1,27.8,516,566,20.3
4/21/2021 6:00,21.7,30.8,1069,1229,149
4/21/2021 8:00,22.4,28.2,585,693,301
4/21/2021 10:00,23.1,27,469,575,379
4/21/2021 12:00,24.3,25.1,463,596,316
4/21/2021 14:00,25,27.6,528,1575,119
4/21/2021 16:00,24.8,29.8,548,2088,27.9
4/21/2021 18:00,24.2,28.8,516,1847,0.333
4/21/2021 20:00,23.7,28.3,493,1548,0
4/21/2021 22:00,23.3,28,488,1359,0
4/22/2021 0:00,22.9,28,483,1217,0
4/22/2021 2:00,22.6,28.3,485,1102,0
4/22/2021 4:00,22.1,29.7,521,844,21.5
4/22/2021 6:00,21.8,33.8,724,1337,148
4/22/2021 8:00,21.7,31.6,503,829,326
4/22/2021 10:00,23,30,513,1460,368
4/22/2021 12:00,24.4,27.9,483,1340,335
4/22/2021 14:00,25,28.6,518,1858,110
4/22/2021 16:00,24.7,32.4,542,2417,27.3
4/22/2021 18:00,24.2,30.2,502,2015,0.25
4/22/2021 20:00,23.8,29.1,475,1668,0
4/22/2021 22:00,23.4,28.5,467,1445,0
4/23/2021 0:00,23,28.5,466,1296,0
4/23/2021 2:00,22.7,28.5,475,1157,0
4/23/2021 4:00,22.1,28.8,520,801,16.3
4/23/2021 6:00,22.3,30.5,939,950,140
4/23/2021 8:00,22.2,26.9,514,412,305
4/23/2021 10:00,23.3,27,536,1060,344
4/23/2021 12:00,25.1,27,521,1631,367
4/23/2021 14:00,26.4,28.2,541,2191,135
4/23/2021 16:00,25.9,31.6,554,2882,21
4/23/2021 18:00,25.1,29.7,523,2210,0.5
4/23/2021 20:00,24.6,28.7,500,1937,0
4/23/2021 22:00,24.2,27.7,479,1586,0
4/24/2021 0:00,23.7,27.1,476,1292,0
4/24/2021 2:00,23.2,27,480,1066,0
4/24/2021 4:00,22.8,27,484,903,12.9
4/24/2021 6:00,22.5,27,485,817,132
4/24/2021 8:00,22.9,27,474,979,306
4/24/2021 10:00,24.2,27.4,468,1365,344
4/24/2021 12:00,25.6,26.6,459,1567,361
4/24/2021 14:00,26.6,25.7,452,1657,134
4/24/2021 16:00,26,25.7,448,1539,22.4
4/24/2021 18:00,25.3,26.1,450,1501,0.583
4/24/2021 20:00,24.8,26.5,462,1420,0
4/24/2021 22:00,24.3,26.8,470,1290,0
4/25/2021 0:00,23.9,27,479,1232,0
4/25/2021 2:00,23.5,27.3,486,1109,0
4/25/2021 4:00,23.1,27.5,490,1005,13.4
4/25/2021 6:00,22.8,27.7,491,947,132
4/25/2021 8:00,23.2,27.9,482,1170,295
4/25/2021 10:00,24.4,28,472,1493,334
4/25/2021 12:00,25.7,27.3,462,1659,343
4/25/2021 14:00,26.5,26.3,449,1645,123
4/25/2021 16:00,25.9,26,446,1455,26.1
4/25/2021 18:00,25.3,26.1,445,1341,0.417
4/25/2021 20:00,24.8,26.4,451,1224,0
4/25/2021 22:00,24.4,26.2,458,1014,0
4/26/2021 0:00,24,26.5,463,975,0
4/26/2021 2:00,23.7,27,473,1027,0
4/26/2021 4:00,23.3,27.9,493,824,11.8
4/26/2021 6:00,22.3,31.2,618,419,31.3
4/26/2021 8:00,22.4,33.2,712,707,46.6
4/26/2021 10:00,22.5,35,551,1623,63.9
4/26/2021 12:00,22.5,35.9,529,1524,58.6
4/26/2021 14:00,22.8,36.1,527,1802,84.2
4/26/2021 16:00,22.9,38.2,533,2278,11
4/26/2021 18:00,22.7,36.4,500,2140,0.0833
4/26/2021 20:00,22.5,35.6,482,1940,0
4/26/2021 22:00,22.3,35.5,480,1805,0
4/27/2021 0:00,22,35.5,480,1714,0
4/27/2021 2:00,21.9,35.1,478,1657,0
4/27/2021 4:00,21.6,36.3,491,1524,10.3
4/27/2021 6:00,21.8,39.3,788,1489,67.2
4/27/2021 8:00,21.4,39,513,1117,135
4/27/2021 10:00,21.6,37.4,460,1203,292
4/27/2021 12:00,23,36.3,468,1469,370
4/27/2021 14:00,24.6,35.4,485,2028,165
4/27/2021 16:00,24.4,38.5,512,2574,29.1
4/27/2021 18:00,23.9,36.4,474,2220,0.417
4/27/2021 20:00,23.5,35.3,460,2028,0
4/27/2021 22:00,23.2,35,452,1907,0
4/28/2021 0:00,22.9,34.5,450,1800,0
4/28/2021 2:00,22.7,34.5,448,1733,0
4/28/2021 4:00,22.3,35.8,474,1473,22.6
4/28/2021 6:00,21.6,39.2,562,955,129
4/28/2021 8:00,21.3,37.7,473,594,232
4/28/2021 10:00,22.1,35.2,449,851,300
4/28/2021 12:00,23.4,35,478,1309,252
4/28/2021 14:00,24.3,35.1,511,1888,90.3
4/28/2021 16:00,24.2,38,522,2334,22.2
4/28/2021 18:00,23.9,36.4,490,2327,0.25
4/28/2021 20:00,23.7,35.5,472,2164,0
4/28/2021 22:00,23.4,35,458,1986,0
4/29/2021 0:00,23.2,35.1,448,1879,0
4/29/2021 2:00,23,35.5,444,1849,0
4/29/2021 4:00,22.7,38.7,456,1720,7.42
4/29/2021 6:00,22.8,44.6,803,1925,45.7
4/29/2021 8:00,22.4,46.6,535,1469,85.4
4/29/2021 10:00,22.9,46,540,2479,77.3
4/29/2021 12:00,22.9,44.8,488,2040,89.8
4/29/2021 14:00,23,44.1,521,2519,54.8
4/29/2021 16:00,22.8,48.2,555,4505,11.6
4/29/2021 18:00,22.6,45.2,493,3076,0.25
4/29/2021 20:00,22.3,44,477,2319,0
4/29/2021 22:00,22.1,44,488,2389,0
4/30/2021 0:00,21.9,44,486,2378,0
4/30/2021 2:00,21.7,44,480,2331,0
4/30/2021 4:00,21.3,46.5,487,2136,10.9
4/30/2021 6:00,21.3,51.5,773,2077,54.3
4/30/2021 8:00,21.9,50.9,604,2223,112
4/30/2021 10:00,21.9,51.5,497,2248,138
4/30/2021 12:00,22.2,51.1,498,3050,103
4/30/2021 14:00,22.4,50.6,499,3852,69.2
4/30/2021 16:00,22.7,50.1,500,4655,34.9
4/30/2021 18:00,22.9,49.6,501,5457,0.667
4/30/2021 20:00,22.6,48.2,487,4614,0
4/30/2021 22:00,22.4,47.5,483,3937,0
5/1/2021 0:00,22.2,46.9,488,3386,0
5/1/2021 2:00,22,46.5,493,2926,0.0833
5/1/2021 4:00,21.8,46,503,2557,7.92
5/1/2021 6:00,21.7,46,508,2530,99.8
5/1/2021 8:00,22,45.6,487,2578,197
5/1/2021 10:00,22.7,45.8,470,3304,125
5/1/2021 12:00,22.6,45.3,454,2918,43.1
5/1/2021 14:00,22.4,45.6,453,2996,19.8
5/1/2021 16:00,22.2,46,445,2901,5.92
5/1/2021 18:00,22,46.5,447,2894,0.167
5/1/2021 20:00,21.8,46.9,449,2794,0
5/1/2021 22:00,21.6,47,452,2644,0
5/2/2021 0:00,21.4,47,453,2452,0
5/2/2021 2:00,21.2,46.9,452,2375,0
5/2/2021 4:00,21,46.2,448,2281,7.92
5/2/2021 6:00,20.9,45.6,444,2208,44.8
5/2/2021 8:00,21.1,45,442,2234,132
5/2/2021 10:00,21.7,44.2,440,2318,243
5/2/2021 12:00,22.8,44.1,439,2842,273
5/2/2021 14:00,22.9,43.1,437,2708,104
5/2/2021 16:00,22.6,42.3,435,2485,26.7
5/2/2021 18:00,22.2,40.9,435,2169,1.33
5/2/2021 20:00,21.8,40.3,435,2016,0
5/2/2021 22:00,21.5,39.3,435,1809,0
5/3/2021 0:00,21.2,38.5,436,1616,0
5/3/2021 2:00,21,37.8,435,1459,0.0833
5/3/2021 4:00,21,36.5,472,1144,14.5
5/3/2021 6:00,20.7,32.6,550,448,143
5/3/2021 8:00,21,29.7,498,290,244
5/3/2021 10:00,22,26.3,483,324,271
5/3/2021 12:00,22.6,25.5,446,284,300
5/3/2021 14:00,23.9,27.1,467,610,138
5/3/2021 16:00,24.1,33.9,520,1773,16.7
5/3/2021 18:00,23.6,33.5,497,1751,0.833
5/3/2021 20:00,23.2,33.5,482,1574,0
5/3/2021 22:00,22.8,33,484,1237,0
5/4/2021 0:00,22.5,33.4,488,1072,0
5/4/2021 2:00,22.2,33.5,482,1177,0.0833
5/4/2021 4:00,21.6,33.1,472,918,16.4
5/4/2021 6:00,20.6,34.2,554,394,87
5/4/2021 8:00,21.2,34.9,490,426,236
5/4/2021 10:00,22.3,36.5,472,1064,282
5/4/2021 12:00,23.5,34.3,463,1167,279
5/4/2021 14:00,24.7,34.6,498,1742,140
5/4/2021 16:00,24.5,38.8,529,2282,27.8
5/4/2021 18:00,24,37,493,2112,0
5/4/2021 20:00,23.7,35.9,476,1880,0
5/4/2021 22:00,23.3,35.5,474,1662,0
5/5/2021 0:00,22.9,35.5,478,1539,0
5/5/2021 2:00,22.7,35.5,481,1549,0.0833
5/5/2021 4:00,22.1,36.6,499,1156,16.5
5/5/2021 6:00,21.6,39.2,629,760,54.1
5/5/2021 8:00,22.5,39.9,709,1203,196
5/5/2021 10:00,22.4,39,510,999,186
5/5/2021 12:00,23,39,483,1454,149
5/5/2021 14:00,23.5,38.2,490,1834,113
5/5/2021 16:00,23.7,41.5,521,2315,24.8
5/5/2021 18:00,23.2,40.3,494,2202,0.833
5/5/2021 20:00,22.8,38.8,471,1950,0
5/5/2021 22:00,22.4,37.5,458,1717,0
5/6/2021 0:00,22,36.3,453,1467,0
5/6/2021 2:00,21.7,35.7,456,1248,0.167
5/6/2021 4:00,21,34.9,493,848,23.3
5/6/2021 6:00,21,35.3,801,795,87.1
5/6/2021 8:00,21.2,31.1,510,277,165
5/6/2021 10:00,22,30.9,476,428,228
5/6/2021 12:00,22.5,32.9,462,798,116
5/6/2021 14:00,22.7,34,476,1194,50.4
5/6/2021 16:00,22.8,38.2,509,1854,16.7
5/6/2021 18:00,22.5,37.8,487,1844,0.5
5/6/2021 20:00,22.3,37.5,469,1715,0
5/6/2021 22:00,22,37.5,462,1616,0
5/7/2021 0:00,21.8,37.7,456,1545,0
5/7/2021 2:00,21.7,38,460,1542,0.0833
5/7/2021 4:00,21.4,41.2,474,1476,20.8
5/7/2021 6:00,21,45.7,573,1224,98.2
5/7/2021 8:00,21.7,45.7,493,1424,250
5/7/2021 10:00,22.8,43.5,476,1785,176
5/7/2021 12:00,23.7,42,500,2184,248
5/7/2021 14:00,25.1,40,510,2290,146
5/7/2021 16:00,25,41.8,523,2519,17
5/7/2021 18:00,24.2,38.5,483,2059,1.08
5/7/2021 20:00,23.6,34.9,458,1551,0
5/7/2021 22:00,23.2,33.1,448,1167,0
5/8/2021 0:00,22.7,32.3,443,892,0
5/8/2021 2:00,22.4,32,447,699,0.167
5/8/2021 4:00,21.9,33.2,452,826,12.8
5/8/2021 6:00,21.6,34,454,948,133
5/8/2021 8:00,22.1,34.1,453,1129,251
5/8/2021 10:00,23.1,34.1,449,1394,264
5/8/2021 12:00,24.3,33.2,445,1503,284
5/8/2021 14:00,25.4,31,440,1399,138
5/8/2021 16:00,25,30,437,1160,25.8
5/8/2021 18:00,24.3,30.7,439,1086,1.08
5/8/2021 20:00,23.8,31.7,451,1070,0
5/8/2021 22:00,23.3,32,467,898,0
5/9/2021 0:00,22.9,32.3,484,735,0
5/9/2021 2:00,22.5,32.7,490,616,0.25
5/9/2021 4:00,22.2,33,489,528,11.7
5/9/2021 6:00,21.9,33.4,489,666,134
5/9/2021 8:00,22.4,33.6,476,1055,248
5/9/2021 10:00,23.5,33.5,469,1340,267
5/9/2021 12:00,24.7,33.2,456,1500,279
5/9/2021 14:00,25.9,32.2,448,1522,139
5/9/2021 16:00,25.6,32,442,1386,24.6
5/9/2021 18:00,24.9,32.6,442,1310,0.917
5/9/2021 20:00,24.4,33.3,448,1260,0
5/9/2021 22:00,24.1,33.8,464,1246,0
5/10/2021 0:00,23.8,34.4,485,1195,0
5/10/2021 2:00,23.5,34.5,489,1268,0.167
5/10/2021 4:00,23.1,37,502,1152,22.5
5/10/2021 6:00,22.9,43.4,614,1063,56.1
5/10/2021 8:00,22.8,42.3,504,1039,78.8
5/10/2021 10:00,23.8,42.3,520,1807,189
5/10/2021 12:00,24.6,41.2,489,1776,152
5/10/2021 14:00,25.3,40.8,530,2135,81.6
5/10/2021 16:00,25.2,43.6,550,2521,23
5/10/2021 18:00,24.9,42,524,2387,1.5
5/10/2021 20:00,24.6,41.1,504,2263,0
5/10/2021 22:00,24.3,40.2,491,2128,0
5/11/2021 0:00,24.1,40,491,2073,0
5/11/2021 2:00,24,40,492,2047,0
5/11/2021 4:00,23.6,42.5,505,1854,9.83
5/11/2021 6:00,22.6,53.3,528,1519,20.3
5/11/2021 8:00,22.1,56.8,595,1420,38.3
5/11/2021 10:00,23.5,55.2,973,3662,61.8
5/11/2021 12:00,23.6,53.3,776,3445,44.1
5/11/2021 14:00,23.7,51.3,579,3228,26.3
5/11/2021 16:00,23.7,53.6,579,3987,9.08
5/11/2021 18:00,23.4,51.6,535,3561,0.25
5/11/2021 20:00,23.1,50,508,3014,0
5/11/2021 22:00,22.8,48.9,486,2539,0
5/12/2021 0:00,22.6,48.1,472,2360,0
5/12/2021 2:00,22.3,47.4,459,2271,0.0833
5/12/2021 4:00,21.9,47.9,462,1948,16.5
5/12/2021 6:00,21.6,50.7,646,1754,50.4
5/12/2021 8:00,21.6,49.2,504,1362,140
5/12/2021 10:00,22.1,46.8,500,1631,130
5/12/2021 12:00,22.3,41.7,485,1336,76.4
5/12/2021 14:00,22.5,43.2,504,1770,53.1
5/12/2021 16:00,22.8,46.6,517,2236,24
5/12/2021 18:00,22.6,45.3,476,2132,1
5/12/2021 20:00,22.4,44.6,462,2038,0
5/12/2021 22:00,22.1,44.3,462,1918,0
5/13/2021 0:00,21.9,44,469,1796,0
5/13/2021 2:00,21.6,43.6,484,1711,0.167
5/13/2021 4:00,21.2,44.2,503,1342,19.9
5/13/2021 6:00,19.3,47.1,465,307,86.6
5/13/2021 8:00,19.9,47.1,522,539,190
5/13/2021 10:00,21.2,45.1,476,1184,191
5/13/2021 12:00,22.2,39.2,486,1110,137
5/13/2021 14:00,22.4,40.5,506,1498,35.9
5/13/2021 16:00,22.5,44.7,522,1964,12.8
5/13/2021 18:00,22.3,43.1,474,1791,0.583
5/13/2021 20:00,22.1,42.7,461,1776,0
5/13/2021 22:00,21.9,42.5,459,1721,0
5/14/2021 0:00,21.7,42.5,469,1640,0
5/14/2021 2:00,21.6,42.6,478,1608,0.0833
5/14/2021 4:00,21.3,44.8,500,1470,11.1
5/14/2021 6:00,20.6,51.3,521,1044,56.8
5/14/2021 8:00,20.4,51,483,866,208
5/14/2021 10:00,21.6,43.2,455,1204,200
5/14/2021 12:00,23.1,42.8,484,1806,263
5/14/2021 14:00,24.2,42.2,482,1990,103
5/14/2021 16:00,24.1,46.3,534,2403,3.83
5/14/2021 18:00,23.5,45.3,504,2238,0.167
5/14/2021 20:00,23.1,44.6,481,2135,0
5/14/2021 22:00,22.8,44.1,471,2000,0
5/15/2021 0:00,22.5,44,464,1900,0
5/15/2021 2:00,22.3,44,465,1835,0.0833
5/15/2021 4:00,22,44,467,1786,5.58
5/15/2021 6:00,21.8,44,469,1776,37.4
5/15/2021 8:00,21.9,44.3,466,1831,130
5/15/2021 10:00,22.5,44.3,456,1933,159
5/15/2021 12:00,22.6,43.7,445,1890,71.1
5/15/2021 14:00,22.6,43.5,437,1833,56.3
5/15/2021 16:00,22.5,43.5,435,1851,15.4
5/15/2021 18:00,22.2,43.7,436,1875,0.667
5/15/2021 20:00,22,44.1,444,1856,0
5/15/2021 22:00,21.8,44.5,450,1825,0
5/16/2021 0:00,21.5,44.5,461,1785,0
5/16/2021 2:00,21.3,45,469,1750,0.333
5/16/2021 4:00,21.1,45,469,1708,12
5/16/2021 6:00,21,44.9,464,1701,118
5/16/2021 8:00,21.6,45,458,1865,218
5/16/2021 10:00,22.3,44.8,452,2062,124
5/16/2021 12:00,22.3,44.2,443,1977,67.8
5/16/2021 14:00,22.3,44,437,1912,58.2
5/16/2021 16:00,22.2,44,433,1926,16.6
5/16/2021 18:00,22.1,44.3,434,1942,0.417
5/16/2021 20:00,21.9,44.6,439,1939,0
5/16/2021 22:00,21.7,45,446,1956,0
5/17/2021 0:00,21.5,45.3,451,1931,0
5/17/2021 2:00,21.4,45.5,447,1894,0.167
5/17/2021 4:00,21,46.4,453,1622,13.3
5/17/2021 6:00,20.4,49.5,660,1706,129
5/17/2021 8:00,21.4,46.1,541,1434,188
5/17/2021 10:00,22.1,36.3,481,719,168
5/17/2021 12:00,22.7,34.2,505,608,229
5/17/2021 14:00,24.5,36.9,521,1409,145
5/17/2021 16:00,24.5,40.3,514,1736,15.4
5/17/2021 18:00,23.8,38.5,472,1512,1.5
5/17/2021 20:00,23.3,37.7,456,1358,0
5/17/2021 22:00,22.9,36.8,452,1091,0
5/18/2021 0:00,22.5,37,460,956,0
5/18/2021 2:00,22.1,37.3,477,835,0.583
5/18/2021 4:00,21.1,38.1,505,512,21.3
5/18/2021 6:00,20.1,39.2,607,385,131
