Time,Temperature,Humidity,CO2,tvoc,illumination
4/12/2021 16:00,20.8,36.4,479,872,0
4/12/2021 18:00,20.7,35,437,599,0
4/12/2021 20:00,20.6,34,414,410,0
4/12/2021 22:00,20.5,33.2,399,366,0
4/13/2021 0:00,20.4,32.5,387,345,0
4/13/2021 2:00,20.4,31.6,379,322,0
4/13/2021 4:00,20.4,30.3,368,288,0
4/13/2021 6:00,20.3,28.9,404,508,0.25
4/13/2021 8:00,20.4,28,513,454,0.917
4/13/2021 10:00,20.6,28,724,301,0.667
4/13/2021 12:00,20.8,29.6,1058,828,27
4/13/2021 14:00,21,27.2,551,383,12.8
4/13/2021 16:00,20.9,28.3,451,334,0.0833
4/13/2021 18:00,20.8,26.9,405,262,0
4/13/2021 20:00,20.6,26.1,388,220,0
4/13/2021 22:00,20.5,25.8,378,200,0
4/14/2021 0:00,20.4,25.5,372,184,0
4/14/2021 2:00,20.4,25.5,365,171,0
4/14/2021 4:00,20.3,24.7,362,154,0
4/14/2021 6:00,20.3,24,411,243,0.0833
4/14/2021 8:00,20.3,22.8,486,215,0.667
4/14/2021 10:00,20.5,24,744,301,0.5
4/14/2021 12:00,20.9,24,847,973,45
4/14/2021 14:00,21.1,21.8,445,271,17.9
4/14/2021 16:00,21.1,24.6,437,289,0.167
4/14/2021 18:00,20.9,23.9,400,234,0
4/14/2021 20:00,20.8,23.4,378,183,0
4/14/2021 22:00,20.7,23,371,158,0
4/15/2021 0:00,20.7,23,362,146,0
4/15/2021 2:00,20.6,23.3,362,143,0
4/15/2021 4:00,20.6,23.6,361,148,0
4/15/2021 6:00,20.6,24.6,404,284,0.333
4/15/2021 8:00,20.6,25.3,440,269,0.5
4/15/2021 10:00,20.8,27,712,1336,0.182
4/15/2021 12:00,21.1,27.5,875,1576,29.6
4/15/2021 14:00,20.9,24.5,416,235,22.3
4/15/2021 16:00,21.1,27.8,419,320,0
4/15/2021 18:00,21,26.8,398,289,0
4/15/2021 20:00,20.9,26.2,385,247,0
4/15/2021 22:00,20.8,26,380,229,0
4/16/2021 0:00,20.7,26,378,218,0
4/16/2021 2:00,20.7,26,374,205,0
4/16/2021 4:00,20.7,25.3,374,174,0
4/16/2021 6:00,20.6,24.4,454,449,0.25
4/16/2021 8:00,20.6,23.6,460,417,0.667
4/16/2021 10:00,20.8,26.8,869,1188,0.0833
4/16/2021 12:00,21.5,26.4,810,1165,64.3
4/16/2021 14:00,21.8,25.1,475,341,61.7
4/16/2021 16:00,21.7,27.9,447,448,0.167
4/16/2021 18:00,21.6,26.3,418,322,0
4/16/2021 20:00,21.5,25.8,405,283,0
4/16/2021 22:00,21.4,25.8,400,267,0
4/17/2021 0:00,21.3,26,397,253,0
4/17/2021 2:00,21.2,25.9,394,237,0
4/17/2021 4:00,21.1,25.5,388,220,0
4/17/2021 6:00,21.1,25.9,388,221,0.167
4/17/2021 8:00,21.1,25.7,384,213,0.833
4/17/2021 10:00,21.3,25.5,374,211,1
4/17/2021 12:00,21.6,25.2,367,218,1
4/17/2021 14:00,21.8,24.9,363,226,0.833
4/17/2021 16:00,21.9,24.5,359,215,0.0833
4/17/2021 18:00,21.8,24.1,356,197,0
4/17/2021 20:00,21.7,24,356,183,0
4/17/2021 22:00,21.7,24,360,180,0
4/18/2021 0:00,21.6,24.5,362,182,0
4/18/2021 2:00,21.6,24.7,368,189,0
4/18/2021 4:00,21.5,25,373,189,0
4/18/2021 6:00,21.5,25.2,377,192,0.333
4/18/2021 8:00,21.5,25,374,182,0.583
4/18/2021 10:00,21.6,25,369,189,0.917
4/18/2021 12:00,21.7,25,364,197,0.583
4/18/2021 14:00,21.9,24.9,361,200,0.75
4/18/2021 16:00,21.9,24.5,359,194,0
4/18/2021 18:00,21.9,24.5,355,186,0
4/18/2021 20:00,21.8,24.5,356,178,0
4/18/2021 22:00,21.8,24.6,359,176,0
4/19/2021 0:00,21.7,25,366,180,0
4/19/2021 2:00,21.7,25.1,372,182,0
4/19/2021 4:00,21.7,25.5,384,192,0
4/19/2021 6:00,21.7,26.1,420,462,0.917
4/19/2021 8:00,21.8,26.7,569,313,15.8
4/19/2021 10:00,21.9,28.4,821,822,0.417
4/19/2021 12:00,22.1,29.1,1024,638,19.8
4/19/2021 14:00,22.2,27.9,562,383,3.5
4/19/2021 16:00,22.2,27.8,492,367,0.167
4/19/2021 18:00,22.1,26.4,434,297,0
4/19/2021 20:00,22,25.7,400,254,0
4/19/2021 22:00,22,25.5,389,233,0
4/20/2021 0:00,21.9,25.5,385,219,0
4/20/2021 2:00,21.8,25.9,389,213,0
4/20/2021 4:00,21.8,26,393,219,0
4/20/2021 6:00,21.7,26.4,453,336,0.667
4/20/2021 8:00,21.9,27.4,676,346,17.4
4/20/2021 10:00,22.1,28,867,434,13.7
4/20/2021 12:00,22.4,31.3,1352,1489,9.17
4/20/2021 14:00,22.4,30.1,697,795,4.92
4/20/2021 16:00,22.4,29.2,505,443,0.25
4/20/2021 18:00,22.4,27.8,448,335,0
4/20/2021 20:00,22.3,27.1,419,298,0
4/20/2021 22:00,22.3,27,414,286,0
4/21/2021 0:00,22.1,27.5,416,277,0
4/21/2021 2:00,22.1,27.5,418,274,0
4/21/2021 4:00,22.1,27.4,423,267,0.182
4/21/2021 6:00,22,27.4,473,580,0.583
4/21/2021 8:00,22.2,28.1,634,404,15.6
4/21/2021 10:00,22.4,29.7,881,637,13
4/21/2021 12:00,22.7,32.4,1273,1249,14.9
4/21/2021 14:00,22.8,28.5,638,550,3.42
4/21/2021 16:00,22.7,28.8,462,389,0.0833
4/21/2021 18:00,22.7,28.1,422,340,0
4/21/2021 20:00,22.6,28.3,415,322,0
4/21/2021 22:00,22.5,28.1,415,311,0
4/22/2021 0:00,22.5,28.4,412,303,0
4/22/2021 2:00,22.4,28.5,414,298,0
4/22/2021 4:00,22.4,28.8,424,296,0
4/22/2021 6:00,22.3,30.6,468,465,0.333
4/22/2021 8:00,22.5,30.3,586,367,17.8
4/22/2021 10:00,22.7,32.8,947,1368,1.75
4/22/2021 12:00,23.2,32.5,1032,1892,51.7
4/22/2021 14:00,23.3,28.8,468,804,6.5
4/22/2021 16:00,23.2,30.6,451,841,0
4/22/2021 18:00,23.2,29.4,421,552,0
4/22/2021 20:00,23.1,28.7,407,386,0
4/22/2021 22:00,23.1,28.6,403,366,0
4/23/2021 0:00,23,29,402,355,0
4/23/2021 2:00,22.9,28.6,405,338,0
4/23/2021 4:00,22.9,28,417,310,0
4/23/2021 6:00,22.8,27.6,454,324,0
4/23/2021 8:00,22.8,28,447,335,0.0833
4/23/2021 10:00,23,30.7,822,936,0.333
4/23/2021 12:00,23.5,28.5,705,1585,28.3
4/23/2021 14:00,23.6,28.4,464,905,0.667
4/23/2021 16:00,23.7,29.2,436,791,0.0833
4/23/2021 18:00,23.5,27.9,415,492,0
4/23/2021 20:00,23.5,26.7,398,349,0
4/23/2021 22:00,23.4,26.7,394,337,0
4/24/2021 0:00,23.3,27,397,325,0
4/24/2021 2:00,23.1,26.7,400,300,0
4/24/2021 4:00,23,26.5,401,276,0
4/24/2021 6:00,22.9,26.5,403,265,0.25
4/24/2021 8:00,23,26.7,397,274,0.75
4/24/2021 10:00,23.1,26.5,385,270,1
4/24/2021 12:00,23.4,26.5,378,284,1
4/24/2021 14:00,23.6,26.5,370,295,0.75
4/24/2021 16:00,23.7,26.5,365,297,0.167
4/24/2021 18:00,23.6,26.5,365,286,0
4/24/2021 20:00,23.5,26.7,376,277,0
4/24/2021 22:00,23.5,27.3,389,283,0
4/25/2021 0:00,23.4,27.5,398,281,0
4/25/2021 2:00,23.3,27.5,403,270,0
4/25/2021 4:00,23.2,27.5,406,259,0
4/25/2021 6:00,23.1,27.6,405,257,0.333
4/25/2021 8:00,23.1,27.6,401,270,0.75
4/25/2021 10:00,23.2,27.5,389,276,1.08
4/25/2021 12:00,23.5,27.6,378,289,1
4/25/2021 14:00,23.7,27.7,371,300,0.917
4/25/2021 16:00,23.8,27.5,368,297,0.0833
4/25/2021 18:00,23.7,27.4,366,286,0
4/25/2021 20:00,23.6,27,366,275,0
4/25/2021 22:00,23.6,27.5,369,275,0
4/26/2021 0:00,23.5,27.5,377,267,0
4/26/2021 2:00,23.5,27.5,385,270,0
4/26/2021 4:00,23.5,27.6,395,270,0
4/26/2021 6:00,23.4,28.2,466,442,0
4/26/2021 8:00,23.5,29.3,487,308,31.9
4/26/2021 10:00,23.6,31.7,759,968,0.583
4/26/2021 12:00,23.7,35.8,1050,1135,8.75
4/26/2021 14:00,23.6,35.1,566,1167,2.92
4/26/2021 16:00,23.6,34.5,495,961,0
4/26/2021 18:00,23.5,34.2,451,793,0
4/26/2021 20:00,23.4,33.8,425,601,0
4/26/2021 22:00,23.3,33.3,407,419,0
4/27/2021 0:00,23.2,33,402,371,0
4/27/2021 2:00,23.1,32.9,403,361,0
4/27/2021 4:00,23.1,32.7,406,366,0
4/27/2021 6:00,23.1,34.4,470,739,0.167
4/27/2021 8:00,23.2,34.3,516,416,18.5
4/27/2021 10:00,23.3,35.3,713,1078,3.5
4/27/2021 12:00,23.7,35.7,682,777,51.9
4/27/2021 14:00,23.7,33.5,392,368,17
4/27/2021 16:00,23.7,34.3,394,477,0.0833
4/27/2021 18:00,23.6,33.8,389,464,0
4/27/2021 20:00,23.5,33.3,386,394,0
4/27/2021 22:00,23.4,33,381,369,0
4/28/2021 0:00,23.3,32.7,376,351,0
4/28/2021 2:00,23.2,32.5,373,341,0
4/28/2021 4:00,23.2,32.8,383,338,0
4/28/2021 6:00,23.2,34.1,440,615,0.75
4/28/2021 8:00,23.3,33.8,506,367,16
4/28/2021 10:00,23.5,35.8,854,1140,0.75
4/28/2021 12:00,23.9,35.7,699,902,46.8
4/28/2021 14:00,23.8,31.9,395,335,11.8
4/28/2021 16:00,23.7,33.8,405,457,5.25
4/28/2021 18:00,23.7,34.9,410,693,0
4/28/2021 20:00,23.6,33.8,395,551,0
4/28/2021 22:00,23.6,33.5,384,453,0
4/29/2021 0:00,23.5,33.5,380,397,0
4/29/2021 2:00,23.5,33.8,375,381,0
4/29/2021 4:00,23.5,34.4,375,381,0
4/29/2021 6:00,23.5,38.2,435,777,0
4/29/2021 8:00,23.4,40.1,438,540,0.25
4/29/2021 10:00,23.4,40.9,588,1282,0.417
4/29/2021 12:00,23.5,42.3,673,980,11.3
4/29/2021 14:00,23.3,41.7,468,1094,5.5
4/29/2021 16:00,23.3,40.3,450,1098,0
4/29/2021 18:00,23.1,40.2,414,918,0
4/29/2021 20:00,23.1,39.6,404,797,0
4/29/2021 22:00,22.9,39.5,399,704,0
4/30/2021 0:00,22.8,39.5,400,629,0
4/30/2021 2:00,22.7,39.3,396,571,0
4/30/2021 4:00,22.6,39.5,396,527,0
4/30/2021 6:00,22.6,42.8,483,1107,0
4/30/2021 8:00,22.8,43.8,608,947,14.9
4/30/2021 10:00,23.1,45.5,774,998,5.33
4/30/2021 12:00,23.1,48.1,512,1335,16.1
4/30/2021 14:00,23,53.8,404,1467,8.92
4/30/2021 16:00,23,48.1,423,1353,0.167
4/30/2021 18:00,23,46.4,424,1309,0
4/30/2021 20:00,22.9,45,416,1162,0
4/30/2021 22:00,22.9,44,411,1027,0
5/1/2021 0:00,22.8,43.2,412,895,0
5/1/2021 2:00,22.7,42.6,409,798,0
5/1/2021 4:00,22.7,42.1,417,724,0
5/1/2021 6:00,22.6,41.9,421,680,0.333
5/1/2021 8:00,22.6,41.3,416,675,0.75
5/1/2021 10:00,22.7,41,407,676,0.667
5/1/2021 12:00,22.7,41.2,394,676,0
5/1/2021 14:00,22.7,41.8,376,678,0
5/1/2021 16:00,22.7,42,376,671,0
5/1/2021 18:00,22.6,42.3,375,661,0
5/1/2021 20:00,22.6,42.5,374,655,0
5/1/2021 22:00,22.5,42.5,375,637,0
5/2/2021 0:00,22.5,42.3,375,602,0
5/2/2021 2:00,22.4,42,374,549,0
5/2/2021 4:00,22.3,41.2,370,445,0
5/2/2021 6:00,22.3,40.5,367,383,0.167
5/2/2021 8:00,22.3,39.8,366,373,0.917
5/2/2021 10:00,22.3,39.1,363,368,0.917
5/2/2021 12:00,22.4,38.7,359,366,1
5/2/2021 14:00,22.5,38.2,357,360,0.583
5/2/2021 16:00,22.5,37.2,356,341,0
5/2/2021 18:00,22.4,36,355,313,0
5/2/2021 20:00,22.3,35.3,353,294,0
5/2/2021 22:00,22.2,34.6,354,272,0
5/3/2021 0:00,22.1,34,354,257,0
5/3/2021 2:00,22.1,33.8,354,249,0
5/3/2021 4:00,22,33.1,362,237,0
5/3/2021 6:00,21.9,31.2,456,392,0.333
5/3/2021 8:00,21.9,29,417,204,0.667
5/3/2021 10:00,22.1,32,612,750,0.5
5/3/2021 12:00,22.6,31.4,723,582,56.8
5/3/2021 14:00,22.7,28.6,416,262,24
5/3/2021 16:00,22.7,31.1,405,309,0.0833
5/3/2021 18:00,22.6,31.5,393,293,0
5/3/2021 20:00,22.5,32.1,388,285,0
5/3/2021 22:00,22.4,32.5,392,276,0
5/4/2021 0:00,22.3,32.5,396,264,0
5/4/2021 2:00,22.2,32.7,394,255,0
5/4/2021 4:00,22.2,32.1,390,250,0
5/4/2021 6:00,22.2,30.7,414,427,0
5/4/2021 8:00,22.3,32.5,433,335,0
5/4/2021 10:00,22.5,35.2,717,614,0.25
5/4/2021 12:00,22.9,34.8,702,532,50.3
5/4/2021 14:00,23,33.1,410,316,18.8
5/4/2021 16:00,23,35.3,413,375,0.0909
5/4/2021 18:00,22.9,34.7,393,346,0
5/4/2021 20:00,22.8,34.5,387,329,0
5/4/2021 22:00,22.7,34.5,388,317,0
5/5/2021 0:00,22.7,34.5,393,303,0
5/5/2021 2:00,22.6,34.5,398,294,0
5/5/2021 4:00,22.6,34.5,404,289,0
5/5/2021 6:00,22.6,35.1,443,341,9.25
5/5/2021 8:00,22.7,35,456,345,0
5/5/2021 10:00,22.8,36.5,695,882,0.167
5/5/2021 12:00,23,38.3,860,989,6.67
5/5/2021 14:00,22.8,36.4,399,318,10
5/5/2021 16:00,22.9,37,407,381,0.0833
5/5/2021 18:00,22.9,36.1,396,353,0
5/5/2021 20:00,22.8,35,389,324,0
5/5/2021 22:00,22.7,34,380,289,0
5/6/2021 0:00,22.6,33.2,373,257,0
5/6/2021 2:00,22.5,32.9,376,239,0
5/6/2021 4:00,22.4,32,393,214,0.167
5/6/2021 6:00,22.3,30.1,441,231,0.8
5/6/2021 8:00,22.3,28.7,427,137,0.833
5/6/2021 10:00,22.5,31,672,538,0.5
5/6/2021 12:00,22.8,34.3,893,618,19.3
5/6/2021 14:00,22.6,33.2,413,240,6.27
5/6/2021 16:00,22.5,35.2,386,257,2.5
5/6/2021 18:00,22.6,36,416,347,0
5/6/2021 20:00,22.5,35.7,404,341,0
5/6/2021 22:00,22.5,35.5,393,322,0
5/7/2021 0:00,22.4,35.5,381,304,0
5/7/2021 2:00,22.4,35.9,385,302,0
5/7/2021 4:00,22.4,36.8,388,313,0
5/7/2021 6:00,22.4,39.7,425,455,0.444
5/7/2021 8:00,22.5,40.1,425,352,0.667
5/7/2021 10:00,22.7,41.2,707,1042,4.33
5/7/2021 12:00,23.1,38.8,564,909,68.7
5/7/2021 14:00,23.4,31.5,390,270,80.2
5/7/2021 16:00,23.3,34.9,402,341,0.0833
5/7/2021 18:00,23.1,34.4,392,320,0
5/7/2021 20:00,23,33.5,384,293,0
5/7/2021 22:00,22.9,32.5,375,262,0
5/8/2021 0:00,22.8,31.8,370,230,0
5/8/2021 2:00,22.6,31.2,368,208,0
5/8/2021 4:00,22.5,30.8,372,185,0
5/8/2021 6:00,22.4,30.5,376,171,0.417
5/8/2021 8:00,22.4,31,373,184,0.583
5/8/2021 10:00,22.5,31.1,369,198,1
5/8/2021 12:00,22.7,31,362,203,0.75
5/8/2021 14:00,22.9,31.2,360,215,0.667
5/8/2021 16:00,23,31.5,359,217,0.167
5/8/2021 18:00,22.9,31.5,358,213,0
5/8/2021 20:00,22.9,31.8,364,214,0
5/8/2021 22:00,22.8,32,372,210,0
5/9/2021 0:00,22.7,32,386,197,0
5/9/2021 2:00,22.6,32,396,195,0
5/9/2021 4:00,22.5,32,402,186,0
5/9/2021 6:00,22.4,32,399,180,0.5
5/9/2021 8:00,22.5,32.5,393,196,0.667
5/9/2021 10:00,22.6,32.5,385,206,0.917
5/9/2021 12:00,22.8,32.9,374,224,0.917
5/9/2021 14:00,23,33.4,370,243,0.833
5/9/2021 16:00,23.1,33.5,365,252,0.167
5/9/2021 18:00,23.1,34,363,250,0
5/9/2021 20:00,23.1,34,364,247,0
5/9/2021 22:00,23,34,368,249,0
5/10/2021 0:00,23,34.5,381,251,0
5/10/2021 2:00,23,34.5,392,252,0
5/10/2021 4:00,23,34.8,400,255,0
5/10/2021 6:00,23,37.8,441,462,0.385
5/10/2021 8:00,23.1,37.7,443,346,1
5/10/2021 10:00,23.3,40,648,583,0.75
5/10/2021 12:00,23.6,41.6,794,1158,25.9
5/10/2021 14:00,23.8,41.9,439,529,9.17
5/10/2021 16:00,23.7,42.3,436,593,0
5/10/2021 18:00,23.7,41.3,419,505,0
5/10/2021 20:00,23.7,40.2,404,403,0
5/10/2021 22:00,23.6,39.4,401,375,0
5/11/2021 0:00,23.6,39,404,367,0
5/11/2021 2:00,23.6,38.6,406,359,0
5/11/2021 4:00,23.6,39,412,355,0
5/11/2021 6:00,23.6,45.1,432,536,0
5/11/2021 8:00,23.6,47.5,438,581,0.167
5/11/2021 10:00,23.7,47,626,863,0.25
5/11/2021 12:00,23.9,47.5,996,1340,0
5/11/2021 14:00,23.7,50,488,872,0
5/11/2021 16:00,23.6,48.8,484,840,0
5/11/2021 18:00,23.5,47.6,442,760,0
5/11/2021 20:00,23.5,46.5,417,664,0
5/11/2021 22:00,23.4,45.4,402,568,0
5/12/2021 0:00,23.3,44.6,391,476,0
5/12/2021 2:00,23.2,43.8,385,402,0
5/12/2021 4:00,23.2,43.4,382,378,0
5/12/2021 6:00,23.1,44.3,463,687,0.167
5/12/2021 8:00,23.1,43.9,443,357,1
5/12/2021 10:00,23.3,44.3,650,910,0.5
5/12/2021 12:00,23.5,41.8,777,765,13.7
5/12/2021 14:00,23.3,38.4,446,330,5.83
5/12/2021 16:00,23.3,40.1,428,367,0.0833
5/12/2021 18:00,23.3,40.5,416,374,0
5/12/2021 20:00,23.2,40.5,403,361,0
5/12/2021 22:00,23.1,40.2,392,343,0
5/13/2021 0:00,23,39.8,391,324,0
5/13/2021 2:00,22.9,39.5,399,312,0
5/13/2021 4:00,22.9,39.3,409,302,0.333
5/13/2021 6:00,22.8,39.2,426,360,2.33
5/13/2021 8:00,22.9,39,433,347,0.118
5/13/2021 10:00,23,40.7,652,593,0.308
5/13/2021 12:00,23.3,39.3,795,721,17.5
5/13/2021 14:00,23.2,34.3,407,250,6.92
5/13/2021 16:00,23.2,37.9,416,317,0
5/13/2021 18:00,23.1,38.5,409,328,0
5/13/2021 20:00,23.1,38.5,397,323,0
5/13/2021 22:00,23,38.5,394,313,0
5/14/2021 0:00,23,38.5,390,297,0
5/14/2021 2:00,22.9,38.5,395,292,0
5/14/2021 4:00,22.9,39.1,406,293,0
5/14/2021 6:00,22.9,41.7,456,567,0.5
5/14/2021 8:00,23,40.7,457,587,0.273
5/14/2021 10:00,23.2,42.4,762,1416,10.8
5/14/2021 12:00,23.5,39.1,517,779,79.2
5/14/2021 14:00,23.6,37.8,391,350,42.2
5/14/2021 16:00,23.5,40.8,405,457,0
5/14/2021 18:00,23.4,40.6,398,386,0
5/14/2021 20:00,23.3,40.5,392,370,0
5/14/2021 22:00,23.2,40.5,383,347,0
5/15/2021 0:00,23.1,40.5,383,340,0
5/15/2021 2:00,23.1,40.5,387,331,0
5/15/2021 4:00,23,40.3,387,323,0
5/15/2021 6:00,22.9,40.5,389,316,0.0833
5/15/2021 8:00,22.9,40.5,385,312,1
5/15/2021 10:00,23,40,381,325,1.08
5/15/2021 12:00,23,40.2,376,328,0.583
5/15/2021 14:00,23,40,371,327,0.5
5/15/2021 16:00,23,40,366,326,0
5/15/2021 18:00,23,40.3,363,323,0
5/15/2021 20:00,22.9,40.8,364,316,0
5/15/2021 22:00,22.8,41,369,313,0
5/16/2021 0:00,22.7,41,377,307,0
5/16/2021 2:00,22.6,41,384,302,0
5/16/2021 4:00,22.6,40.9,385,294,0
5/16/2021 6:00,22.5,40.5,382,287,0.364
5/16/2021 8:00,22.6,40.5,378,293,0.917
5/16/2021 10:00,22.6,40.5,373,300,0.917
5/16/2021 12:00,22.7,40.5,367,303,0.583
5/16/2021 14:00,22.7,40.5,360,305,0.5
5/16/2021 16:00,22.7,40.6,356,306,0
5/16/2021 18:00,22.7,41,356,307,0
5/16/2021 20:00,22.7,41,357,306,0
5/16/2021 22:00,22.6,41.5,363,307,0
5/17/2021 0:00,22.6,41.5,366,306,0
5/17/2021 2:00,22.5,41.5,367,301,0
5/17/2021 4:00,22.5,41.5,369,297,0
5/17/2021 6:00,22.5,42,438,535,0.25
5/17/2021 8:00,22.5,41.6,466,367,1.42
5/17/2021 10:00,22.8,42.3,851,1172,1
5/17/2021 12:00,23.1,36,726,727,64.2
5/17/2021 14:00,23.4,31.7,404,218,55.8
5/17/2021 16:00,23.2,35.3,407,295,0
5/17/2021 18:00,23.1,35.9,399,280,0
5/17/2021 20:00,23,35.5,388,256,0
5/17/2021 22:00,22.8,35.5,379,236,0
5/18/2021 0:00,22.7,35.5,379,217,0
5/18/2021 2:00,22.5,35.5,388,205,0
5/18/2021 4:00,22.4,35.3,403,189,0
5/18/2021 6:00,22.2,35.2,504,331,0.75
5/18/2021 8:00,22.2,33.3,469,225,0.75
5/18/2021 10:00,22.3,35.3,684,510,0.583
5/18/2021 12:00,22.6,36.3,935,566,13.6
5/18/2021 14:00,22.6,33,475,215,5.42
5/18/2021 16:00,22.5,34.6,431,251,0
