Time,Temperature,Humidity,CO2,tvoc,illumination
4/13/2021 4:00,19.3,26.1,429,661,1.25
4/13/2021 6:00,18.2,23.2,575,340,60.5
4/13/2021 8:00,18.8,21.8,540,334,80.2
4/13/2021 10:00,18,19.4,451,66.7,72.3
4/13/2021 12:00,17.8,18.3,444,63.8,82.1
4/13/2021 14:00,18.9,20.3,451,298,4.91
4/13/2021 16:00,19.1,20.1,432,313,0
4/13/2021 18:00,19.2,22.5,427,530,0
4/13/2021 20:00,19.3,22.2,427,471,0
4/13/2021 22:00,19.3,22,425,439,0
4/14/2021 0:00,19.3,21.6,423,387,0
4/14/2021 2:00,19.3,21.7,421,384,0
4/14/2021 4:00,19.1,20.9,425,337,1.42
4/14/2021 6:00,19.3,20.7,761,714,63.9
4/14/2021 8:00,20.2,18.7,629,720,57.8
4/14/2021 10:00,20.1,16.7,463,333,75.4
4/14/2021 12:00,20.1,15.9,440,294,88.1
4/14/2021 14:00,20.2,17.1,444,332,1.33
4/14/2021 16:00,20.2,17.4,425,329,0
4/14/2021 18:00,20.2,19.3,420,378,0
4/14/2021 20:00,20.1,19.4,419,367,0
4/14/2021 22:00,20,19.3,419,357,0
4/15/2021 0:00,20,19.3,421,362,0
4/15/2021 2:00,20,19.7,427,376,0
4/15/2021 4:00,19.8,21.9,431,450,15.4
4/15/2021 6:00,19.4,26.3,675,967,70
4/15/2021 8:00,20.7,24.5,623,1313,104
4/15/2021 10:00,21,21.5,479,799,94.4
4/15/2021 12:00,21,21.1,460,850,70.3
4/15/2021 14:00,21.1,22.6,457,1058,0.75
4/15/2021 16:00,21,22.3,432,942,0
4/15/2021 18:00,20.9,22.4,430,837,0
4/15/2021 20:00,20.7,22.4,443,697,0
4/15/2021 22:00,20.6,22.6,442,668,0
4/16/2021 0:00,20.5,23,443,678,0
4/16/2021 2:00,20.4,22.6,437,587,0
4/16/2021 4:00,19,22.8,446,372,2.67
4/16/2021 6:00,18.4,24.4,655,665,49.6
4/16/2021 8:00,20,23.1,704,1899,77.2
4/16/2021 10:00,20.1,20.3,512,1307,76.2
4/16/2021 12:00,20.8,21.7,482,1295,60.4
4/16/2021 14:00,20.8,20.5,440,1009,0.25
4/16/2021 16:00,20.7,19.8,428,829,0
4/16/2021 18:00,20.7,21,440,747,0
4/16/2021 20:00,20.6,21.5,451,689,0
4/16/2021 22:00,20.6,22.6,459,740,0
4/17/2021 0:00,20.5,22.6,456,667,0
4/17/2021 2:00,20.4,22.5,450,580,0
4/17/2021 4:00,20.3,22.5,449,543,0
4/17/2021 6:00,20.3,22.8,456,671,0
4/17/2021 8:00,20.4,22.3,441,627,0
4/17/2021 10:00,20.5,20.8,429,446,0.0833
4/17/2021 12:00,20.7,18.5,423,320,1
4/17/2021 14:00,20.9,17.6,423,311,0.333
4/17/2021 16:00,21,19,418,368,0
4/17/2021 18:00,20.9,19.4,417,379,0
4/17/2021 20:00,20.9,20.4,422,445,0
4/17/2021 22:00,20.9,21.5,430,555,0
4/18/2021 0:00,20.8,21.6,436,532,0
4/18/2021 2:00,20.8,22.4,449,595,0
4/18/2021 4:00,20.8,23,461,644,0
4/18/2021 6:00,20.7,23.1,448,681,0.0833
4/18/2021 8:00,20.8,22.4,432,588,0
4/18/2021 10:00,20.8,21.1,427,381,0.333
4/18/2021 12:00,20.9,18.8,422,324,0.25
4/18/2021 14:00,20.9,18,422,307,0.167
4/18/2021 16:00,21,19.3,416,353,0
4/18/2021 18:00,21,20.9,418,479,0
4/18/2021 20:00,21,21.9,422,601,0
4/18/2021 22:00,21,22.5,437,641,0
4/19/2021 0:00,21,23,451,679,0
4/19/2021 2:00,20.9,23.5,465,679,0
4/19/2021 4:00,20.9,23.8,470,705,0.364
4/19/2021 6:00,20.8,24.4,481,732,0.333
4/19/2021 8:00,20.9,24.4,472,764,0.417
4/19/2021 10:00,20.9,23.4,440,599,0.167
4/19/2021 12:00,21,22,432,434,0.545
4/19/2021 14:00,21.1,20.7,427,371,0.583
4/19/2021 16:00,21.2,20.5,426,411,0
4/19/2021 18:00,21.1,20.6,426,427,0
4/19/2021 20:00,21.1,21,423,440,0
4/19/2021 22:00,21.1,21.3,430,457,0
4/20/2021 0:00,21,22.2,446,516,0
4/20/2021 2:00,20.9,22.8,457,555,0
4/20/2021 4:00,20.9,23.2,463,593,0
4/20/2021 6:00,20.9,24,476,663,0.167
4/20/2021 8:00,20.9,22.9,454,564,0.167
4/20/2021 10:00,21.1,22.3,431,438,0.333
4/20/2021 12:00,21,28.1,433,1036,1.5
4/20/2021 14:00,21.3,22.1,429,873,0.583
4/20/2021 16:00,21.4,22,426,945,0
4/20/2021 18:00,21.4,23.8,438,1160,0
4/20/2021 20:00,21.4,24.3,452,1178,0
4/20/2021 22:00,21.4,25,464,1185,0
4/21/2021 0:00,21.3,25.3,482,1107,0
4/21/2021 2:00,21.2,25.1,486,1056,0
4/21/2021 4:00,20.5,26.5,498,806,2.67
4/21/2021 6:00,17.8,33,482,325,19.6
4/21/2021 8:00,18.2,30,441,298,44.1
4/21/2021 10:00,19,29.5,433,516,76.7
4/21/2021 12:00,19.9,27,433,693,52.3
4/21/2021 14:00,20.4,26.1,433,733,0.5
4/21/2021 16:00,20.6,27.3,427,1033,0
4/21/2021 18:00,20.7,27.9,440,1200,0
4/21/2021 20:00,20.8,28.6,468,1253,0
4/21/2021 22:00,20.8,28.2,462,1174,0
4/22/2021 0:00,20.8,28.4,468,1180,0
4/22/2021 2:00,20.8,28.7,482,1200,0
4/22/2021 4:00,20.5,31,507,1140,2.7
4/22/2021 6:00,19.9,35.8,704,1553,62.6
4/22/2021 8:00,21.4,32.3,707,2299,70.2
4/22/2021 10:00,21.4,29.2,478,1558,85.4
4/22/2021 12:00,21.9,26.5,456,1404,87.1
4/22/2021 14:00,22.2,25.3,451,1341,1.08
4/22/2021 16:00,22,24.3,433,1074,0.167
4/22/2021 18:00,21.9,24.2,432,930,0
4/22/2021 20:00,21.8,25.5,436,1101,0
4/22/2021 22:00,21.8,26.8,449,1288,0
4/23/2021 0:00,21.7,27,462,1258,0
4/23/2021 2:00,21.6,26.7,471,1184,0
4/23/2021 4:00,21.2,26.8,495,971,1.75
4/23/2021 6:00,20.8,29.1,731,1070,64.8
4/23/2021 8:00,21.9,27.1,652,1417,59.5
4/23/2021 10:00,22.2,24.7,492,1115,64.8
4/23/2021 12:00,22.8,23.2,467,1183,46.3
4/23/2021 14:00,22.8,19.6,438,667,0.333
4/23/2021 16:00,22.7,18.8,430,521,0
4/23/2021 18:00,22.5,20.3,432,630,0
4/23/2021 20:00,22.3,20.9,436,619,0
4/23/2021 22:00,22.2,22.1,450,723,0
4/24/2021 0:00,22.1,23.3,475,825,0
4/24/2021 2:00,22,24,472,867,0
4/24/2021 4:00,21.9,24,475,885,0
4/24/2021 6:00,21.8,24.4,472,912,0
4/24/2021 8:00,21.8,23.5,447,835,0
4/24/2021 10:00,21.9,22.6,435,525,0.167
4/24/2021 12:00,22.3,22.9,431,593,0.833
4/24/2021 14:00,22.6,22.3,428,648,0.25
4/24/2021 16:00,22.8,23.2,429,843,0
4/24/2021 18:00,22.7,25.5,446,1152,0
4/24/2021 20:00,22.6,26.7,472,1258,0
4/24/2021 22:00,22.5,27.1,485,1266,0
4/25/2021 0:00,22.4,27.5,495,1227,0
4/25/2021 2:00,22.3,27,484,1176,0
4/25/2021 4:00,22.2,27,489,1151,0
4/25/2021 6:00,22.1,27.3,480,1169,0
4/25/2021 8:00,22.1,27,448,1144,0
4/25/2021 10:00,22.3,27.8,434,1069,0.25
4/25/2021 12:00,22.6,26.5,429,1019,0.583
4/25/2021 14:00,22.9,24.5,428,925,0.0833
4/25/2021 16:00,23,24.3,430,936,0.167
4/25/2021 18:00,22.8,25.4,439,1074,0
4/25/2021 20:00,22.6,24.7,444,935,0
4/25/2021 22:00,22.5,25.2,458,968,0
4/26/2021 0:00,22.4,26,471,1073,0
4/26/2021 2:00,22.3,26.8,486,1151,0
4/26/2021 4:00,22,27.5,483,1026,2.75
4/26/2021 6:00,21.6,30.2,629,967,52.5
4/26/2021 8:00,22.2,30.1,600,1478,48.7
4/26/2021 10:00,22.3,30.4,495,1502,28.3
4/26/2021 12:00,22.4,34.1,485,2039,35.9
4/26/2021 14:00,22.6,35.8,467,2528,1
4/26/2021 16:00,22.6,34.6,450,2153,0.0833
4/26/2021 18:00,22.6,34.5,456,2042,0
4/26/2021 20:00,22.6,34.8,464,1981,0
4/26/2021 22:00,22.5,34.5,473,1940,0
4/27/2021 0:00,22.4,33.8,472,1886,0
4/27/2021 2:00,22.4,33.5,474,1854,0
4/27/2021 4:00,22,34.9,486,1724,0.917
4/27/2021 6:00,21.6,38.9,717,1861,52.8
4/27/2021 8:00,22.5,36.3,610,2100,66.9
4/27/2021 10:00,22.5,33.9,449,1804,53.9
4/27/2021 12:00,22.8,33.8,454,1821,92.8
4/27/2021 14:00,23.2,33.4,448,1862,0.833
4/27/2021 16:00,23,31.2,432,1682,0.0833
4/27/2021 18:00,22.8,30.7,432,1557,0
4/27/2021 20:00,22.7,31.3,433,1574,0
4/27/2021 22:00,22.6,31.5,435,1588,0
4/28/2021 0:00,22.5,31.9,440,1577,0
4/28/2021 2:00,22.4,32.2,449,1593,0
4/28/2021 4:00,22,34.2,471,1545,1.91
4/28/2021 6:00,21.3,38.2,607,1561,61.1
4/28/2021 8:00,22.2,34.5,495,1885,50.3
4/28/2021 10:00,22.5,32.8,466,1958,65.5
4/28/2021 12:00,22.9,31.9,443,1844,79.3
4/28/2021 14:00,23.2,31.6,443,1783,2.08
4/28/2021 16:00,23.1,30.1,432,1604,0.333
4/28/2021 18:00,22.9,30.8,430,1659,0
4/28/2021 20:00,22.8,31.6,433,1612,0
4/28/2021 22:00,22.7,32.6,434,1685,0
4/29/2021 0:00,22.7,34.3,431,1887,0
4/29/2021 2:00,22.7,35.7,433,2045,0
4/29/2021 4:00,22.5,38.8,449,2048,0.417
4/29/2021 6:00,22,44.2,560,2097,53.8
4/29/2021 8:00,22.7,43.6,514,2392,60.5
4/29/2021 10:00,22.6,41.6,465,2287,11.9
4/29/2021 12:00,22.2,41.8,447,2115,33.8
4/29/2021 14:00,22.4,42,450,2388,1
4/29/2021 16:00,22.4,41.3,441,2352,0.0833
4/29/2021 18:00,22.4,42.9,445,2448,0
4/29/2021 20:00,22.4,43.4,464,2498,0
4/29/2021 22:00,22.3,43.8,474,2566,0
4/30/2021 0:00,22.3,44,472,2479,0
4/30/2021 2:00,22.2,43.1,465,2399,0
4/30/2021 4:00,22,44.2,477,2301,0.818
4/30/2021 6:00,21.7,49.6,683,2886,56.1
4/30/2021 8:00,21.7,50.6,526,4045,51.4
4/30/2021 10:00,21.4,51.3,466,2577,39
4/30/2021 12:00,21.6,50.2,461,2755,29.3
4/30/2021 14:00,21.8,49.1,457,2934,19.5
4/30/2021 16:00,22,48,453,3112,9.75
4/30/2021 18:00,22.2,46.9,449,3290,0
4/30/2021 20:00,22.1,46.3,472,2767,0
4/30/2021 22:00,22.1,45.5,482,2449,0
5/1/2021 0:00,22,45,491,2360,0
5/1/2021 2:00,22,44.4,499,2304,0
5/1/2021 4:00,22,44.3,513,2283,0
5/1/2021 6:00,22,44.5,497,2278,0
5/1/2021 8:00,22.1,44.6,454,2278,0.364
5/1/2021 10:00,22.3,44.5,441,2232,0.0833
5/1/2021 12:00,22.4,47,435,2597,0
5/1/2021 14:00,22.5,48,434,2950,0
5/1/2021 16:00,22.5,47.9,434,3179,0
5/1/2021 18:00,22.5,47.8,446,3206,0
5/1/2021 20:00,22.4,47,453,2986,0
5/1/2021 22:00,22.3,45.5,449,2443,0
5/2/2021 0:00,22.2,44.5,452,2341,0
5/2/2021 2:00,22.1,42.6,445,2160,0
5/2/2021 4:00,22,39.8,436,1944,0
5/2/2021 6:00,21.9,39.4,436,1899,0
5/2/2021 8:00,21.9,37.3,430,1730,0.0833
5/2/2021 10:00,21.8,34.1,428,1356,0.5
5/2/2021 12:00,21.9,32.6,428,1171,0.5
5/2/2021 14:00,21.9,31.1,426,1055,0.0833
5/2/2021 16:00,21.8,30.5,426,1048,0
5/2/2021 18:00,21.7,29.6,428,975,0
5/2/2021 20:00,21.6,28.8,428,912,0
5/2/2021 22:00,21.5,27.9,427,780,0
5/3/2021 0:00,21.3,27.8,428,810,0
5/3/2021 2:00,21.3,28.7,429,1044,0
5/3/2021 4:00,20.9,28.7,448,844,2.17
5/3/2021 6:00,20.4,29.8,577,749,60.8
5/3/2021 8:00,21.2,26.9,489,725,55.1
5/3/2021 10:00,21.3,23.3,452,350,47.3
5/3/2021 12:00,21.7,24.8,456,425,67
5/3/2021 14:00,22.1,26,446,607,0.583
5/3/2021 16:00,22,25.8,433,534,0
5/3/2021 18:00,21.9,29,436,1084,0
5/3/2021 20:00,21.9,30.7,459,1214,0
5/3/2021 22:00,21.8,31.5,476,1224,0
5/4/2021 0:00,21.7,31.9,481,1241,0
5/4/2021 2:00,21.7,31.1,464,1178,0
5/4/2021 4:00,21.3,29.9,451,926,1.75
5/4/2021 6:00,20.4,32.7,617,581,44.4
5/4/2021 8:00,21.6,32.5,641,1048,76.3
5/4/2021 10:00,22.1,32.9,473,1110,58.7
5/4/2021 12:00,22.4,31.4,445,1081,69.7
5/4/2021 14:00,22.8,30.8,445,1195,1
5/4/2021 16:00,22.6,30.3,430,1118,0.167
5/4/2021 18:00,22.4,31,433,1156,0
5/4/2021 20:00,22.3,32.1,448,1268,0
5/4/2021 22:00,22.2,33,463,1338,0
5/5/2021 0:00,22.1,32.8,479,1254,0
5/5/2021 2:00,22,33.3,487,1270,0
5/5/2021 4:00,21.7,34.3,489,1204,1.27
5/5/2021 6:00,20.3,39.4,502,558,54.7
5/5/2021 8:00,21.5,37.9,624,1568,70.3
5/5/2021 10:00,21,38.9,433,920,43.1
5/5/2021 12:00,21.3,39.3,431,1129,57
5/5/2021 14:00,21.6,36.8,443,1274,0.75
5/5/2021 16:00,21.7,32.9,431,1084,0.182
5/5/2021 18:00,21.6,33.4,434,1168,0
5/5/2021 20:00,21.5,29.9,434,769,0
5/5/2021 22:00,21.3,28.1,432,522,0
5/6/2021 0:00,21.2,28.8,440,652,0
5/6/2021 2:00,21.2,29.5,457,763,0
5/6/2021 4:00,20.8,30,482,676,13.3
5/6/2021 6:00,20.3,31.6,668,490,56
5/6/2021 8:00,21.2,29.3,546,487,71.3
5/6/2021 10:00,21.4,28,451,379,49.7
5/6/2021 12:00,21.7,30.4,443,694,52.7
5/6/2021 14:00,21.9,32.9,443,1029,1.17
5/6/2021 16:00,21.9,34.1,432,1172,0
5/6/2021 18:00,21.9,35.3,444,1402,0
5/6/2021 20:00,21.8,35.8,444,1387,0
5/6/2021 22:00,21.8,37.4,440,1476,0
5/7/2021 0:00,21.9,39.3,449,1627,0
5/7/2021 2:00,21.9,40.3,473,1696,0
5/7/2021 4:00,21.7,41.9,470,1611,2.5
5/7/2021 6:00,21.3,44.2,583,1496,50.1
5/7/2021 8:00,22,43.8,503,1707,69.2
5/7/2021 10:00,22,41.6,436,1510,40.8
5/7/2021 12:00,22.5,39.4,466,1745,56.9
5/7/2021 14:00,22.6,30.5,440,1011,0.75
5/7/2021 16:00,22.4,27.8,436,740,0
5/7/2021 18:00,22.1,25.7,433,449,0
5/7/2021 20:00,21.9,24.9,430,367,0
5/7/2021 22:00,21.7,24.3,430,342,0
5/8/2021 0:00,21.5,24.3,431,340,0
5/8/2021 2:00,21.4,25.5,437,397,0
5/8/2021 4:00,21.3,26.6,452,534,0
5/8/2021 6:00,21.3,27,450,568,0
5/8/2021 8:00,21.3,24.4,435,345,0
5/8/2021 10:00,21.4,22.8,430,272,0.25
5/8/2021 12:00,21.8,24.3,429,315,0.5
5/8/2021 14:00,22.2,25.3,429,346,0.417
5/8/2021 16:00,22.3,26.3,429,377,0
5/8/2021 18:00,22.3,29.1,440,721,0
5/8/2021 20:00,22.2,30.8,457,1057,0
5/8/2021 22:00,22.2,31.3,470,1114,0
5/9/2021 0:00,22.1,31.5,487,1087,0
5/9/2021 2:00,22,31.4,485,1056,0
5/9/2021 4:00,21.9,31,485,1021,0
5/9/2021 6:00,21.8,31.6,467,1002,0
5/9/2021 8:00,21.8,31.6,444,838,0
5/9/2021 10:00,22.1,32.8,436,834,0.25
5/9/2021 12:00,22.5,34.2,432,1016,0.5
5/9/2021 14:00,22.9,34.3,430,1115,0.167
5/9/2021 16:00,23.1,34.5,431,1195,0
5/9/2021 18:00,23,34.6,434,1274,0
5/9/2021 20:00,22.8,35.7,459,1348,0
5/9/2021 22:00,22.7,36.5,483,1383,0
5/10/2021 0:00,22.6,36.8,501,1494,0
5/10/2021 2:00,22.6,36.5,497,1463,0
5/10/2021 4:00,22.3,38,497,1447,2.25
5/10/2021 6:00,21.9,44,565,1597,46.4
5/10/2021 8:00,22.3,42.9,495,1489,46.4
5/10/2021 10:00,22.5,42.2,445,1554,42.1
5/10/2021 12:00,23.2,41.6,447,1701,48.8
5/10/2021 14:00,23.7,42,450,1873,1.42
5/10/2021 16:00,23.8,42.9,438,1921,0.25
5/10/2021 18:00,23.7,41,443,1849,0
5/10/2021 20:00,23.4,39,453,1682,0
5/10/2021 22:00,23.2,39.7,472,1653,0
5/11/2021 0:00,23.1,40.7,496,1690,0
5/11/2021 2:00,23,40.7,487,1675,0
5/11/2021 4:00,22.7,43.8,504,1706,1
5/11/2021 6:00,22.4,52,592,1898,47.6
5/11/2021 8:00,23.2,50.8,559,2610,60.8
5/11/2021 10:00,23.4,49.9,485,2457,16.3
5/11/2021 12:00,23.3,50.5,467,2421,12
5/11/2021 14:00,23.3,49.8,453,2367,0
5/11/2021 16:00,23.2,49.1,446,2281,0
5/11/2021 18:00,23.1,47.5,451,2133,0
5/11/2021 20:00,22.9,46.3,453,2010,0
5/11/2021 22:00,22.7,45.5,456,1936,0
5/12/2021 0:00,22.6,44.2,443,1812,0
5/12/2021 2:00,22.4,43.3,442,1726,0
5/12/2021 4:00,22.2,43.9,445,1675,1.82
5/12/2021 6:00,20.6,50.6,476,1069,30.7
5/12/2021 8:00,21.8,47.9,597,1990,77.2
5/12/2021 10:00,22.1,44.7,462,1971,38.3
5/12/2021 12:00,22.3,39.4,445,1502,43.3
5/12/2021 14:00,22.5,39.2,447,1502,0.5
5/12/2021 16:00,22.3,37.6,433,1334,0.167
5/12/2021 18:00,22.2,39,437,1437,0
5/12/2021 20:00,22.1,39.2,447,1552,0
5/12/2021 22:00,22.1,39,456,1583,0
5/13/2021 0:00,22,38.7,476,1577,0
5/13/2021 2:00,21.9,38.5,493,1545,0
5/13/2021 4:00,21.8,39.2,504,1416,4.17
5/13/2021 6:00,20.8,43,525,888,62.9
5/13/2021 8:00,21.6,40.6,518,1485,45.4
5/13/2021 10:00,21.9,39.9,466,1348,53.7
5/13/2021 12:00,22.3,34.9,440,1024,59.2
5/13/2021 14:00,22.5,34.1,441,1012,0.75
5/13/2021 16:00,22.3,34.6,430,1086,0
5/13/2021 18:00,22.2,37.4,437,1389,0
5/13/2021 20:00,22.2,37.8,443,1499,0
5/13/2021 22:00,22.1,38.5,458,1573,0
5/14/2021 0:00,22.1,38.9,471,1594,0
5/14/2021 2:00,22.1,39.7,483,1628,0
5/14/2021 4:00,22,41.4,497,1653,0.917
5/14/2021 6:00,21.2,48.1,538,1446,50.4
5/14/2021 8:00,21.9,45,513,2061,50.9
5/14/2021 10:00,22.1,39.1,451,1738,70.6
5/14/2021 12:00,22.6,38.9,462,1738,54.6
5/14/2021 14:00,22.8,36.8,436,1445,0.25
5/14/2021 16:00,22.6,37.5,432,1569,0
5/14/2021 18:00,22.6,40.5,435,1899,0
5/14/2021 20:00,22.5,41.5,443,1850,0
5/14/2021 22:00,22.4,42,454,1796,0
5/15/2021 0:00,22.3,42,458,1706,0
5/15/2021 2:00,22.3,42,462,1679,0
5/15/2021 4:00,22.2,42,465,1717,0
5/15/2021 6:00,22.2,42.6,463,1809,0
5/15/2021 8:00,22.3,43,452,1751,0.0833
5/15/2021 10:00,22.3,42.2,439,1561,0.333
5/15/2021 12:00,22.3,41.3,431,1498,0
5/15/2021 14:00,22.4,41.3,428,1511,0
5/15/2021 16:00,22.4,42.1,427,1622,0
5/15/2021 18:00,22.4,43.7,437,1783,0
5/15/2021 20:00,22.4,43.8,449,1869,0
5/15/2021 22:00,22.4,43.2,460,1855,0
5/16/2021 0:00,22.3,43,471,1807,0
5/16/2021 2:00,22.2,42.8,469,1785,0
5/16/2021 4:00,22.1,41.5,463,1687,0
5/16/2021 6:00,22.1,41.1,452,1604,0
5/16/2021 8:00,22.1,40.7,440,1397,0.167
5/16/2021 10:00,22.3,39.8,430,1234,0.167
5/16/2021 12:00,22.4,41.9,428,1387,0
5/16/2021 14:00,22.5,42.8,425,1468,0
5/16/2021 16:00,22.5,44,426,1586,0
5/16/2021 18:00,22.5,45.9,441,1801,0
5/16/2021 20:00,22.4,45,450,1774,0
5/16/2021 22:00,22.4,45,459,1786,0
5/17/2021 0:00,22.3,43.4,447,1733,0
5/17/2021 2:00,22.2,42.4,438,1689,0
5/17/2021 4:00,22.2,42.6,446,1708,0.6
5/17/2021 6:00,21.4,45.1,597,1528,59.6
5/17/2021 8:00,21.9,42.3,496,1806,63.5
5/17/2021 10:00,22.2,36.1,459,1317,44.3
5/17/2021 12:00,22.5,32.9,456,915,64.3
5/17/2021 14:00,22.6,31.3,444,709,0.625
5/17/2021 16:00,22.4,29.1,436,424,0
5/17/2021 18:00,22.2,30.3,433,581,0
5/17/2021 20:00,22,30,436,411,0
5/17/2021 22:00,21.9,31.4,442,593,0
5/18/2021 0:00,21.9,32.7,459,888,0
5/18/2021 2:00,21.8,33.5,485,987,0
