Time,Temperature,Humidity,,,
5/28/2021 10:00,20.8,40.8,,,
5/28/2021 12:00,21.2,41,,,
5/28/2021 14:00,21.7,42.3,,,
5/28/2021 16:00,21.8,45.2,,,
5/28/2021 18:00,21.7,45,,,
5/28/2021 20:00,21.5,45,,,
5/28/2021 22:00,21.3,45,,,
5/29/2021 0:00,21.2,45.5,,,
5/29/2021 2:00,21.1,46,,,
5/29/2021 4:00,21,45.8,,,
5/29/2021 6:00,21,45,,,
5/29/2021 8:00,21.3,45,,,
5/29/2021 10:00,21.5,45,,,
5/29/2021 12:00,21.6,45.1,,,
5/29/2021 14:00,21.7,45.8,,,
5/29/2021 16:00,21.7,44.8,,,
5/29/2021 18:00,21.6,44,,,
5/29/2021 20:00,21.4,43.5,,,
5/29/2021 22:00,21.3,43,,,
5/30/2021 0:00,21.2,42.3,,,
5/30/2021 2:00,21,42,,,
5/30/2021 4:00,20.8,42,,,
5/30/2021 6:00,20.8,42.5,,,
5/30/2021 8:00,21,42,,,
5/30/2021 10:00,21.4,41.6,,,
5/30/2021 12:00,21.8,40.5,,,
5/30/2021 14:00,22.2,39.3,,,
5/30/2021 16:00,22.2,38.4,,,
5/30/2021 18:00,22,38,,,
5/30/2021 20:00,21.8,38,,,
5/30/2021 22:00,21.6,39,,,
5/31/2021 0:00,21.4,39,,,
5/31/2021 2:00,21.2,39.1,,,
5/31/2021 4:00,21.1,39.8,,,
5/31/2021 6:00,20.9,39.8,,,
5/31/2021 8:00,21.2,39.6,,,
5/31/2021 10:00,21.7,40.3,,,
5/31/2021 12:00,22.3,40.4,,,
5/31/2021 14:00,22.7,41.3,,,
5/31/2021 16:00,22.7,44.3,,,
5/31/2021 18:00,22.5,42.3,,,
5/31/2021 20:00,22.3,42,,,
5/31/2021 22:00,22,42.7,,,
6/1/2021 0:00,21.8,43,,,
6/1/2021 2:00,21.7,43,,,
6/1/2021 4:00,21.5,43.2,,,
6/1/2021 6:00,21.4,43,,,
6/1/2021 8:00,21.8,43.9,,,
6/1/2021 10:00,22.3,44,,,
6/1/2021 12:00,22.9,42.4,,,
6/1/2021 14:00,23.3,42.7,,,
6/1/2021 16:00,23.3,46,,,
6/1/2021 18:00,23.1,43.6,,,
6/1/2021 20:00,22.9,43,,,
6/1/2021 22:00,22.7,43,,,
6/2/2021 0:00,22.6,43,,,
6/2/2021 2:00,22.5,43.5,,,
6/2/2021 4:00,22.4,44,,,
6/2/2021 6:00,22.4,44,,,
6/2/2021 8:00,22.5,44,,,
6/2/2021 10:00,22.8,44,,,
6/2/2021 12:00,23.3,43.1,,,
6/2/2021 14:00,23.5,43,,,
6/2/2021 16:00,23.5,43,,,
6/2/2021 18:00,23.4,43,,,
6/2/2021 20:00,23.2,43.8,,,
6/2/2021 22:00,23,44,,,
6/3/2021 0:00,22.9,44,,,
6/3/2021 2:00,22.7,44.7,,,
6/3/2021 4:00,22.5,45.3,,,
6/3/2021 6:00,22.4,47.2,,,
6/3/2021 8:00,22.8,46.4,,,
6/3/2021 10:00,23.3,46.6,,,
6/3/2021 12:00,23.7,47.4,,,
6/3/2021 14:00,23.8,48.8,,,
6/3/2021 16:00,23.9,50,,,
6/3/2021 18:00,23.8,48.3,,,
6/3/2021 20:00,23.6,48,,,
6/3/2021 22:00,23.5,48,,,
6/4/2021 0:00,23.3,48,,,
6/4/2021 2:00,23.2,48,,,
6/4/2021 4:00,23.1,48.4,,,
6/4/2021 6:00,23.1,50.7,,,
6/4/2021 8:00,23.4,51.4,,,
6/4/2021 10:00,23.9,52.1,,,
6/4/2021 12:00,24.2,51,,,
6/4/2021 14:00,24.2,52.7,,,
6/4/2021 16:00,24.2,55.3,,,
6/4/2021 18:00,24.1,53.5,,,
6/4/2021 20:00,24,52.2,,,
6/4/2021 22:00,23.8,51.6,,,
6/5/2021 0:00,23.7,51,,,
6/5/2021 2:00,23.5,51,,,
6/5/2021 4:00,23.5,51,,,
6/5/2021 6:00,23.5,51,,,
6/5/2021 8:00,23.8,50.7,,,
6/5/2021 10:00,24.1,50,,,
6/5/2021 12:00,24.2,50,,,
6/5/2021 14:00,24.1,50.8,,,
6/5/2021 16:00,23.9,51,,,
6/5/2021 18:00,23.8,51,,,
6/5/2021 20:00,23.7,51,,,
6/5/2021 22:00,23.5,51,,,
6/6/2021 0:00,23.4,51,,,
6/6/2021 2:00,23.3,51,,,
6/6/2021 4:00,23.2,51,,,
6/6/2021 6:00,23.1,51,,,
6/6/2021 8:00,23.2,51,,,
6/6/2021 10:00,23.5,50.5,,,
6/6/2021 12:00,23.7,50,,,
6/6/2021 14:00,23.7,50,,,
6/6/2021 16:00,23.7,50.1,,,
6/6/2021 18:00,23.6,51,,,
6/6/2021 20:00,23.5,51,,,
6/6/2021 22:00,23.3,51,,,
6/7/2021 0:00,23.2,52,,,
6/7/2021 2:00,23.1,52,,,
6/7/2021 4:00,23,52.3,,,
6/7/2021 6:00,23,55.2,,,
6/7/2021 8:00,23.1,55.6,,,
6/7/2021 10:00,23.5,55.8,,,
6/7/2021 12:00,23.7,55.1,,,
6/7/2021 14:00,23.7,56.9,,,
6/7/2021 16:00,23.6,58.4,,,
6/7/2021 18:00,23.4,57,,,
6/7/2021 20:00,23.3,56.1,,,
6/7/2021 22:00,23.2,56,,,
6/8/2021 0:00,23,55.8,,,
6/8/2021 2:00,22.9,55,,,
6/8/2021 4:00,22.8,55.2,,,
6/8/2021 6:00,22.8,57,,,
6/8/2021 8:00,23,58.1,,,
6/8/2021 10:00,23.2,58.5,,,
6/8/2021 12:00,23.4,57.8,,,
6/8/2021 14:00,23.7,56.1,,,
6/8/2021 16:00,23.7,58.5,,,
6/8/2021 18:00,23.5,57.4,,,
6/8/2021 20:00,23.3,57,,,
6/8/2021 22:00,23.2,56,,,
6/9/2021 0:00,23,55.8,,,
6/9/2021 2:00,22.9,55,,,
6/9/2021 4:00,22.7,54.9,,,
6/9/2021 6:00,22.7,55.5,,,
6/9/2021 8:00,23,54.3,,,
6/9/2021 10:00,23.4,53.8,,,
6/9/2021 12:00,24,51.4,,,
6/9/2021 14:00,23.9,55,,,
6/9/2021 16:00,23.8,58.5,,,
6/9/2021 18:00,23.7,57.1,,,
6/9/2021 20:00,23.5,55.5,,,
6/9/2021 22:00,23.4,55,,,
6/10/2021 0:00,23.3,54.3,,,
6/10/2021 2:00,23.2,53.2,,,
6/10/2021 4:00,23,52.7,,,
6/10/2021 6:00,22.9,52.5,,,
6/10/2021 8:00,23.2,51.7,,,
6/10/2021 10:00,23.7,49.7,,,
6/10/2021 12:00,24.2,49.3,,,
6/10/2021 14:00,24.7,49,,,
6/10/2021 16:00,24.7,51.3,,,
6/10/2021 18:00,24.6,51,,,
6/10/2021 20:00,24.4,50.4,,,
6/10/2021 22:00,24.2,50.3,,,
6/11/2021 0:00,24,51,,,
6/11/2021 2:00,23.9,51.8,,,
6/11/2021 4:00,23.8,52.2,,,
6/11/2021 6:00,23.7,53.2,,,
6/11/2021 8:00,24.1,52,,,
6/11/2021 10:00,24.4,51.1,,,
6/11/2021 12:00,24.7,48.6,,,
6/11/2021 14:00,25.2,49.2,,,
6/11/2021 16:00,25.2,51.7,,,
6/11/2021 18:00,25,50.7,,,
6/11/2021 20:00,24.8,50.1,,,
6/11/2021 22:00,24.6,51,,,
6/12/2021 0:00,24.4,51,,,
6/12/2021 2:00,24.2,50,,,
6/12/2021 4:00,24.1,50,,,
6/12/2021 6:00,24.1,49.8,,,
6/12/2021 8:00,24.3,49,,,
6/12/2021 10:00,24.7,48.8,,,
6/12/2021 12:00,25.2,48,,,
6/12/2021 14:00,25.5,47.2,,,
6/12/2021 16:00,25.5,47,,,
6/12/2021 18:00,25.4,47.2,,,
6/12/2021 20:00,25.2,48,,,
6/12/2021 22:00,25,48,,,
6/13/2021 0:00,24.9,48,,,
6/13/2021 2:00,24.7,48,,,
6/13/2021 4:00,24.7,49,,,
6/13/2021 6:00,24.6,49,,,
6/13/2021 8:00,24.8,49,,,
6/13/2021 10:00,25.2,48,,,
6/13/2021 12:00,25.7,46.6,,,
6/13/2021 14:00,26.1,45,,,
6/13/2021 16:00,26.2,43.8,,,
6/13/2021 18:00,26,43,,,
6/13/2021 20:00,25.8,42.3,,,
6/13/2021 22:00,25.6,42,,,
6/14/2021 0:00,25.4,42.3,,,
6/14/2021 2:00,25.2,43,,,
6/14/2021 4:00,24.9,42.7,,,
6/14/2021 6:00,24.5,40.7,,,
6/14/2021 8:00,25,39.2,,,
6/14/2021 10:00,25.6,40.3,,,
6/14/2021 12:00,26.3,39.9,,,
6/14/2021 14:00,26.8,41.4,,,
6/14/2021 16:00,26.8,44.5,,,
6/14/2021 18:00,26.6,44,,,
6/14/2021 20:00,26.4,44.8,,,
6/14/2021 22:00,26.2,45.2,,,
6/15/2021 0:00,26,46,,,
6/15/2021 2:00,25.8,46,,,
6/15/2021 4:00,25.7,46.7,,,
6/15/2021 6:00,25.6,48.1,,,
6/15/2021 8:00,25.9,51.4,,,
6/15/2021 10:00,26.5,52.6,,,
6/15/2021 12:00,27.2,50.5,,,
6/15/2021 14:00,27.5,49.8,,,
6/15/2021 16:00,27.5,50.6,,,
6/15/2021 18:00,27.3,49.5,,,
6/15/2021 20:00,27.1,49,,,
6/15/2021 22:00,26.8,49,,,
6/16/2021 0:00,26.6,49,,,
6/16/2021 2:00,26.4,49,,,
6/16/2021 4:00,26.2,49.2,,,
6/16/2021 6:00,26,50.1,,,
6/16/2021 8:00,26.3,51,,,
6/16/2021 10:00,26.8,51.8,,,
6/16/2021 12:00,27.4,51.8,,,
6/16/2021 14:00,27.8,52.8,,,
6/16/2021 16:00,27.8,52.1,,,
6/16/2021 18:00,27.7,51,,,
6/16/2021 20:00,27.5,50,,,
6/16/2021 22:00,27.2,50,,,
6/17/2021 0:00,27.1,50,,,
6/17/2021 2:00,27,50.6,,,
6/17/2021 4:00,26.8,51.1,,,
6/17/2021 6:00,26.5,53.1,,,
6/17/2021 8:00,26.7,53,,,
6/17/2021 10:00,27.2,52.3,,,
6/17/2021 12:00,27.6,51.2,,,
6/17/2021 14:00,28.1,50,,,
6/17/2021 16:00,28.1,50,,,
6/17/2021 18:00,28,50,,,
6/17/2021 20:00,27.8,50.3,,,
6/17/2021 22:00,27.6,51.2,,,
6/18/2021 0:00,27.5,52.2,,,
6/18/2021 2:00,27.3,53,,,
6/18/2021 4:00,27.2,53.6,,,
6/18/2021 6:00,27,58.3,,,
6/18/2021 8:00,27,59.3,,,
6/18/2021 10:00,27.4,57.6,,,
6/18/2021 12:00,27.9,56.4,,,
6/18/2021 14:00,28.2,55,,,
6/18/2021 16:00,28.2,54,,,
6/18/2021 18:00,28.1,54,,,
6/18/2021 20:00,27.9,54.9,,,
6/18/2021 22:00,27.7,55,,,
6/19/2021 0:00,27.6,55,,,
6/19/2021 2:00,27.4,55.6,,,
6/19/2021 4:00,27.3,56,,,
6/19/2021 6:00,27.3,56,,,
6/19/2021 8:00,27.5,55.9,,,
6/19/2021 10:00,27.8,55,,,
6/19/2021 12:00,28.2,54.7,,,
6/19/2021 14:00,28.5,54,,,
6/19/2021 16:00,28.5,54,,,
6/19/2021 18:00,28.4,54.1,,,
6/19/2021 20:00,28.3,55,,,
6/19/2021 22:00,28.1,55,,,
6/20/2021 0:00,27.9,55,,,
6/20/2021 2:00,27.8,55,,,
6/20/2021 4:00,27.7,55,,,
6/20/2021 6:00,27.7,54.2,,,
6/20/2021 8:00,27.8,54,,,
6/20/2021 10:00,28,54,,,
6/20/2021 12:00,28.2,54,,,
6/20/2021 14:00,28.4,54,,,
6/20/2021 16:00,28.4,53.9,,,
6/20/2021 18:00,28.3,52.8,,,
6/20/2021 20:00,28.2,52,,,
6/20/2021 22:00,28,52,,,
6/21/2021 0:00,27.8,52.3,,,
6/21/2021 2:00,27.7,53,,,
6/21/2021 4:00,27.5,53.2,,,
6/21/2021 6:00,27.4,53.9,,,
6/21/2021 8:00,27.6,53.2,,,
6/21/2021 10:00,28,53.1,,,
6/21/2021 12:00,28.4,51.7,,,
6/21/2021 14:00,28.8,49.7,,,
6/21/2021 16:00,28.8,49,,,
6/21/2021 18:00,28.6,48,,,
6/21/2021 20:00,28.5,47.8,,,
6/21/2021 22:00,28.3,47.7,,,
6/22/2021 0:00,28.1,48,,,
6/22/2021 2:00,27.9,48.4,,,
6/22/2021 4:00,27.8,48.3,,,
6/22/2021 6:00,27.7,48,,,
6/22/2021 8:00,28,47.8,,,
6/22/2021 10:00,28.3,47.9,,,
6/22/2021 12:00,28.8,45.8,,,
6/22/2021 14:00,29.1,44.3,,,
6/22/2021 16:00,29.1,44,,,
6/22/2021 18:00,28.9,43.5,,,
6/22/2021 20:00,28.7,43.2,,,
6/22/2021 22:00,28.4,44,,,
6/23/2021 0:00,28.2,45,,,
6/23/2021 2:00,27.9,45,,,
6/23/2021 4:00,27.7,44.6,,,
6/23/2021 6:00,27.6,44.9,,,
6/23/2021 8:00,27.6,44,,,
6/23/2021 10:00,28,43.8,,,
6/23/2021 12:00,28.3,43.7,,,
6/23/2021 14:00,28.5,43.9,,,
6/23/2021 16:00,28.6,43,,,
6/23/2021 18:00,28.5,43,,,
6/23/2021 20:00,28.3,44.5,,,
6/23/2021 22:00,28.1,45.4,,,
6/24/2021 0:00,27.9,46,,,
6/24/2021 2:00,27.7,46.9,,,
6/24/2021 4:00,27.5,47,,,
6/24/2021 6:00,27.4,47,,,
6/24/2021 8:00,27.3,47,,,
6/24/2021 10:00,27.5,47,,,
6/24/2021 12:00,27.8,47,,,
6/24/2021 14:00,28.2,46,,,
6/24/2021 16:00,28.6,42.5,,,
6/24/2021 18:00,28.6,41.7,,,
6/24/2021 20:00,28.4,41,,,
6/24/2021 22:00,28.1,40.3,,,
6/25/2021 0:00,27.9,40,,,
6/25/2021 2:00,27.7,40.5,,,
6/25/2021 4:00,27.5,40.4,,,
6/25/2021 6:00,27.3,40,,,
6/25/2021 8:00,27.3,39.8,,,
6/25/2021 10:00,27.5,38.5,,,
6/25/2021 12:00,27.8,38.2,,,
6/25/2021 14:00,28.3,39.1,,,
6/25/2021 16:00,28.4,40,,,
6/25/2021 18:00,28.4,40,,,
6/25/2021 20:00,28.2,40,,,
6/25/2021 22:00,28,40,,,
6/26/2021 0:00,27.8,40.6,,,
6/26/2021 2:00,27.5,41,,,
6/26/2021 4:00,27.3,41,,,
6/26/2021 6:00,27.1,41,,,
6/26/2021 8:00,27,41.7,,,
6/26/2021 10:00,27.2,41,,,
6/26/2021 12:00,27.5,41,,,
6/26/2021 14:00,28,41,,,
6/26/2021 16:00,28.4,40.6,,,
6/26/2021 18:00,28.4,40.5,,,
6/26/2021 20:00,28.2,40,,,
6/26/2021 22:00,28,40.6,,,
6/27/2021 0:00,27.7,41.8,,,
6/27/2021 2:00,27.5,42.8,,,
6/27/2021 4:00,27.3,43,,,
6/27/2021 6:00,27,43.3,,,
6/27/2021 8:00,27,43.3,,,
6/27/2021 10:00,27.1,43.4,,,
6/27/2021 12:00,27.4,43.1,,,
6/27/2021 14:00,27.9,43,,,
6/27/2021 16:00,28.2,43,,,
6/27/2021 18:00,28.2,43,,,
6/27/2021 20:00,28.1,43.8,,,
6/27/2021 22:00,28,44.5,,,
6/28/2021 0:00,27.8,45,,,
6/28/2021 2:00,27.6,45,,,
6/28/2021 4:00,27.4,45.2,,,
6/28/2021 6:00,27.3,46,,,
6/28/2021 8:00,27.2,46.7,,,
6/28/2021 10:00,27.4,47.3,,,
6/28/2021 12:00,27.9,47.1,,,
6/28/2021 14:00,28.5,45.9,,,
6/28/2021 16:00,28.9,45,,,
6/28/2021 18:00,28.9,44.9,,,
6/28/2021 20:00,28.8,44,,,
6/28/2021 22:00,28.5,44.5,,,
6/29/2021 0:00,28.2,47.1,,,
6/29/2021 2:00,27.8,49.4,,,
6/29/2021 4:00,27.4,51.2,,,
6/29/2021 6:00,27.1,56.8,,,
6/29/2021 8:00,27,56.4,,,
6/29/2021 10:00,27.5,53.8,,,
6/29/2021 12:00,27.8,51.4,,,
6/29/2021 14:00,28,52,,,
6/29/2021 16:00,28.1,55.3,,,
6/29/2021 18:00,28.1,51.3,,,
6/29/2021 20:00,28,48.8,,,
6/29/2021 22:00,27.8,47.4,,,
6/30/2021 0:00,27.6,47.4,,,
6/30/2021 2:00,27.4,46.3,,,
6/30/2021 4:00,27.2,46,,,
6/30/2021 6:00,27.1,45.8,,,
6/30/2021 8:00,26.9,45.6,,,
6/30/2021 10:00,27.1,45.1,,,
6/30/2021 12:00,27.2,45.2,,,
6/30/2021 14:00,27.2,45.2,,,
6/30/2021 16:00,27.1,45.8,,,
6/30/2021 18:00,27.1,46,,,
6/30/2021 20:00,27,46,,,
6/30/2021 22:00,26.8,46,,,
7/1/2021 0:00,26.5,45.3,,,
7/1/2021 2:00,26.3,45,,,
7/1/2021 4:00,26,45,,,
7/1/2021 6:00,25.9,44.7,,,
7/1/2021 8:00,25.8,44.5,,,
7/1/2021 10:00,26,44.8,,,
7/1/2021 12:00,26.1,43.3,,,
7/1/2021 14:00,26.3,43.4,,,
7/1/2021 16:00,26.6,44,,,
7/1/2021 18:00,26.8,44,,,
7/1/2021 20:00,26.7,43.5,,,
7/1/2021 22:00,26.5,42.1,,,
7/2/2021 0:00,26.3,42,,,
7/2/2021 2:00,26.1,41.1,,,
7/2/2021 4:00,25.9,41.9,,,
7/2/2021 6:00,25.8,42,,,
