Time,Temperature,Humidity,CO2,tvoc,illumination
4/6/2021 8:00,21.7,21.4,361,3.67,4.83
4/6/2021 10:00,21.9,20.8,360,3.5,4.67
4/6/2021 12:00,21.9,20.8,359,3.61,4.42
4/6/2021 14:00,21.9,20.7,359,3.72,4.17
4/6/2021 16:00,21.9,20.6,358,3.84,3.92
4/6/2021 18:00,21.9,20.5,358,3.95,3.67
4/6/2021 20:00,21.9,20.5,357,4.06,3.42
4/6/2021 22:00,21.9,20.4,357,4.17,3.17
4/7/2021 0:00,21.9,20.3,357,4.29,2.92
4/7/2021 2:00,21.9,20.2,356,4.4,2.67
4/7/2021 4:00,21.9,20.2,356,4.51,2.42
4/7/2021 6:00,21.9,20.1,355,4.62,2.17
4/7/2021 8:00,21.2,20.8,397,50.3,1.27
4/7/2021 10:00,21,19.8,490,84.1,6.75
4/7/2021 12:00,20.9,18.3,470,43.5,10.8
4/7/2021 14:00,21,19.7,507,92.8,9.17
4/7/2021 16:00,21.1,20.8,479,121,0.75
4/7/2021 18:00,20.9,20.1,436,73.7,0
4/7/2021 20:00,20.8,20,410,46.3,0
4/7/2021 22:00,20.7,20.4,400,37.6,0
4/8/2021 0:00,20.6,20.8,388,30.8,0
4/8/2021 2:00,20.5,21.2,383,25.8,0
4/8/2021 4:00,20.5,21.4,384,21.1,0.5
4/8/2021 6:00,20.5,21,443,122,8.92
4/8/2021 8:00,21.6,21.8,724,159,191
4/8/2021 10:00,21.9,20.5,607,135,64.4
4/8/2021 12:00,21.6,19.8,539,99.8,22.2
4/8/2021 14:00,21.5,20.6,533,125,27.6
4/8/2021 16:00,21.4,22.3,468,169,0.5
4/8/2021 18:00,21.3,22,435,133,0
4/8/2021 20:00,21.1,22.2,424,108,0
4/8/2021 22:00,20.9,22.8,421,95.1,0
4/9/2021 0:00,20.8,23,413,83.7,0
4/9/2021 2:00,20.7,23,405,72.7,0
4/9/2021 4:00,20.7,23.1,407,76.3,0.5
4/9/2021 6:00,20.7,23.5,487,221,20.2
4/9/2021 8:00,21.3,23.3,604,215,91.3
4/9/2021 10:00,21.7,21.9,508,143,32.2
4/9/2021 12:00,21.5,24.1,533,206,1.67
4/9/2021 14:00,21.3,26.2,492,214,0
4/9/2021 16:00,21.3,25,437,164,29
4/9/2021 18:00,21.4,28.3,417,218,4.67
4/9/2021 20:00,21.3,27.3,416,226,0
4/9/2021 22:00,21.2,26.6,412,204,0
4/10/2021 0:00,21.1,26.5,409,190,0
4/10/2021 2:00,21.1,26.5,412,182,0
4/10/2021 4:00,21,26.7,417,175,0
4/10/2021 6:00,21,27,429,171,0.917
4/10/2021 8:00,21,27,424,161,2
4/10/2021 10:00,21,26.5,411,152,2
4/10/2021 12:00,21.1,26.5,396,149,1.08
4/10/2021 14:00,21.1,26.5,387,148,0.833
4/10/2021 16:00,21.1,26.8,383,149,0.167
4/10/2021 18:00,21.1,27,382,151,0
4/10/2021 20:00,21,27.1,391,153,0
4/10/2021 22:00,21,27.5,398,155,0
4/11/2021 0:00,20.9,27.6,408,157,0
4/11/2021 2:00,20.9,28.1,407,160,0
4/11/2021 4:00,20.8,28.7,406,166,0
4/11/2021 6:00,20.8,29,403,170,0.833
4/11/2021 8:00,20.8,29.6,398,176,2.17
4/11/2021 10:00,20.9,30,389,180,1.83
4/11/2021 12:00,20.9,30.1,382,181,1.5
4/11/2021 14:00,20.9,30,382,182,1.67
4/11/2021 16:00,20.9,30.1,378,185,0.0833
4/11/2021 18:00,20.9,30.5,379,188,0
4/11/2021 20:00,20.8,30.5,385,190,0
4/11/2021 22:00,20.8,31,395,191,0
4/12/2021 0:00,20.8,31,402,192,0
4/12/2021 2:00,20.8,31.1,408,195,0
4/12/2021 4:00,20.9,31.5,413,200,0.167
4/12/2021 6:00,20.9,33,475,282,1.42
4/12/2021 8:00,21,34.4,610,357,2.83
4/12/2021 10:00,21.1,35.6,610,330,3.58
4/12/2021 12:00,21.1,35.2,572,304,1
4/12/2021 14:00,21,34.9,539,297,2.17
4/12/2021 16:00,20.9,34.8,503,296,0
4/12/2021 18:00,20.8,33.6,460,263,0
4/12/2021 20:00,20.7,32.7,433,236,0
4/12/2021 22:00,20.6,32.1,410,213,0
4/13/2021 0:00,20.5,31.6,397,195,0
4/13/2021 2:00,20.5,30.9,389,180,0
4/13/2021 4:00,20.5,30.2,390,169,0.25
4/13/2021 6:00,20.4,27.8,434,200,14.2
4/13/2021 8:00,21.8,28.3,810,256,225
4/13/2021 10:00,21.8,24.8,552,140,78.8
4/13/2021 12:00,21.3,22.7,437,61.2,30.5
4/13/2021 14:00,21.1,23.1,454,86.6,17.1
4/13/2021 16:00,21.1,27,459,188,0.333
4/13/2021 18:00,21,26.5,432,166,0
4/13/2021 20:00,20.9,26.3,417,149,0
4/13/2021 22:00,20.8,26,408,130,0
4/14/2021 0:00,20.7,25.8,398,109,0
4/14/2021 2:00,20.6,25.5,390,93,0
4/14/2021 4:00,20.5,25.4,385,81.5,0.0909
4/14/2021 6:00,20.6,24.3,461,126,63.5
4/14/2021 8:00,21.5,24.8,615,158,105
4/14/2021 10:00,21.6,24.5,562,134,24.7
4/14/2021 12:00,21.3,24.6,525,123,7.83
4/14/2021 14:00,21.4,23.1,475,121,11.6
4/14/2021 16:00,21.4,24.7,451,168,0.25
4/14/2021 18:00,21.3,24.2,418,132,0
4/14/2021 20:00,21.1,24,405,112,0
4/14/2021 22:00,21,24,396,102,0
4/15/2021 0:00,20.9,24,389,93,0
4/15/2021 2:00,20.8,24.1,387,85.4,0
4/15/2021 4:00,20.8,24.6,387,85.3,0.167
4/15/2021 6:00,20.8,25.3,426,171,2
4/15/2021 8:00,21.5,27,732,194,117
4/15/2021 10:00,21.9,26,675,172,58.1
4/15/2021 12:00,21.9,24.9,560,143,35
4/15/2021 14:00,21.8,24.7,486,145,10.8
4/15/2021 16:00,21.6,26.3,430,164,0
4/15/2021 18:00,21.4,26.5,414,156,0
4/15/2021 20:00,21.2,26.5,409,142,0
4/15/2021 22:00,21.1,26.5,405,130,0
4/16/2021 0:00,21,26.5,403,117,0
4/16/2021 2:00,20.8,26.5,395,108,0
4/16/2021 4:00,20.8,26.1,396,96,0.167
4/16/2021 6:00,20.7,25.5,438,158,1.33
4/16/2021 8:00,21.4,27.4,873,202,96.3
4/16/2021 10:00,21.6,26.3,813,162,33.3
4/16/2021 12:00,21.5,25,618,169,11.8
4/16/2021 14:00,21.6,26.5,501,220,7.92
4/16/2021 16:00,21.6,27.7,458,239,0.25
4/16/2021 18:00,21.6,26.6,430,195,0
4/16/2021 20:00,21.4,26.1,417,168,0
4/16/2021 22:00,21.3,26.4,414,154,0
4/17/2021 0:00,21.1,26.4,409,138,0
4/17/2021 2:00,21,26,407,118,0
4/17/2021 4:00,20.9,26,403,105,0
4/17/2021 6:00,20.8,26.1,402,102,0.667
4/17/2021 8:00,21,25.7,396,94.5,1.33
4/17/2021 10:00,21.3,25.5,382,98.2,1.5
4/17/2021 12:00,21.5,25.4,377,109,1.33
4/17/2021 14:00,21.7,25,369,116,1
4/17/2021 16:00,21.7,24.8,369,113,0.0833
4/17/2021 18:00,21.6,24.5,368,100,0
4/17/2021 20:00,21.5,24.5,369,91.8,0
4/17/2021 22:00,21.5,25,373,93.4,0
4/18/2021 0:00,21.4,25,377,93.8,0
4/18/2021 2:00,21.3,25.5,380,94.8,0
4/18/2021 4:00,21.2,25.5,390,93.3,0
4/18/2021 6:00,21.2,26,390,92.3,0.583
4/18/2021 8:00,21.2,25.7,386,90.8,0.917
4/18/2021 10:00,21.3,25.5,380,90.6,1
4/18/2021 12:00,21.4,25.5,375,94,1.17
4/18/2021 14:00,21.6,25.2,371,97.3,1
4/18/2021 16:00,21.6,25,369,92.6,0.0833
4/18/2021 18:00,21.6,25,366,91,0
4/18/2021 20:00,21.5,25.1,369,89.8,0
4/18/2021 22:00,21.4,25.5,371,89.5,0
4/19/2021 0:00,21.4,25.8,379,91.1,0
4/19/2021 2:00,21.3,26,390,89.7,0
4/19/2021 4:00,21.3,26.3,398,91.3,0.417
4/19/2021 6:00,21.5,27.1,496,135,69.1
4/19/2021 8:00,22,26.8,483,137,106
4/19/2021 10:00,21.9,26.5,470,137,34.9
4/19/2021 12:00,22,26.2,525,144,20.5
4/19/2021 14:00,22.2,28,582,225,10.5
4/19/2021 16:00,22.1,28.3,507,230,0.25
4/19/2021 18:00,22,27.2,458,186,0
4/19/2021 20:00,21.8,26.7,428,161,0
4/19/2021 22:00,21.7,26.5,411,144,0
4/20/2021 0:00,21.6,26.5,402,134,0
4/20/2021 2:00,21.5,26.5,405,121,0
4/20/2021 4:00,21.4,26.6,407,115,1.08
4/20/2021 6:00,21.6,27.3,482,143,100
4/20/2021 8:00,23,26.8,528,170,264
4/20/2021 10:00,23.3,26.5,512,177,94.3
4/20/2021 12:00,22.8,26.5,481,171,31.6
4/20/2021 14:00,22.6,27.7,503,194,15.8
4/20/2021 16:00,22.5,28.8,500,237,0.333
4/20/2021 18:00,22.4,27.8,454,204,0
4/20/2021 20:00,22.3,27.5,430,183,0
4/20/2021 22:00,22.2,27.5,428,173,0
4/21/2021 0:00,22,27.9,424,163,0
4/21/2021 2:00,21.9,28,428,155,0
4/21/2021 4:00,21.8,27.9,434,147,1.45
4/21/2021 6:00,22,28.3,532,196,83.5
4/21/2021 8:00,22.7,28.1,627,203,124
4/21/2021 10:00,22.8,26.2,409,105,44.6
4/21/2021 12:00,22.5,24.8,373,60.3,15.8
4/21/2021 14:00,22.4,26,418,154,6.42
4/21/2021 16:00,22.5,28.3,444,230,0.333
4/21/2021 18:00,22.5,28.2,426,211,0
4/21/2021 20:00,22.4,28.5,421,198,0
4/21/2021 22:00,22.2,28.5,415,189,0
4/22/2021 0:00,22.2,28.5,414,183,0
4/22/2021 2:00,22.1,28.9,421,180,0
4/22/2021 4:00,22.1,29,426,176,0.273
4/22/2021 6:00,22,30.4,497,243,20
4/22/2021 8:00,23.1,30.6,675,280,122
4/22/2021 10:00,23.4,29.3,536,249,38.8
4/22/2021 12:00,23.2,28.2,488,247,15.8
4/22/2021 14:00,23.2,28.9,476,279,9.33
4/22/2021 16:00,23.2,30.7,452,323,0.583
4/22/2021 18:00,23.1,29.7,428,282,0
4/22/2021 20:00,23,29,414,252,0
4/22/2021 22:00,22.8,29,408,234,0
4/23/2021 0:00,22.6,29,407,220,0
4/23/2021 2:00,22.5,29,407,206,0
4/23/2021 4:00,22.4,28.8,422,185,0.3
4/23/2021 6:00,22.3,28.8,466,195,21.3
4/23/2021 8:00,23,29.5,697,223,79.3
4/23/2021 10:00,23.2,27,485,196,23.3
4/23/2021 12:00,23.2,26.5,467,240,10.5
4/23/2021 14:00,23.3,28,454,288,10.3
4/23/2021 16:00,23.4,29.8,444,314,0.25
4/23/2021 18:00,23.3,28.2,418,260,0
4/23/2021 20:00,23.1,27,406,216,0
4/23/2021 22:00,23,27,401,201,0
4/24/2021 0:00,22.8,27.4,405,188,0
4/24/2021 2:00,22.7,27.5,412,175,0
4/24/2021 4:00,22.5,27.5,414,165,0
4/24/2021 6:00,22.4,27.5,416,156,1.08
4/24/2021 8:00,22.6,27.2,406,150,2.25
4/24/2021 10:00,22.9,27,391,158,2
4/24/2021 12:00,23,27,381,169,2
4/24/2021 14:00,23.2,27,374,177,1.08
4/24/2021 16:00,23.3,27,371,179,0.333
4/24/2021 18:00,23.2,27.1,372,173,0
4/24/2021 20:00,23.1,27.5,385,171,0
4/24/2021 22:00,23,28,400,169,0
4/25/2021 0:00,22.9,28.3,411,168,0
4/25/2021 2:00,22.7,28.5,416,164,0
4/25/2021 4:00,22.6,28.5,421,161,0
4/25/2021 6:00,22.4,29,423,160,1
4/25/2021 8:00,22.7,28.8,406,161,2.17
4/25/2021 10:00,23,28.5,396,173,2.42
4/25/2021 12:00,23.1,28.5,384,180,1.83
4/25/2021 14:00,23.3,28.5,379,188,1.33
4/25/2021 16:00,23.4,28.3,376,187,0.333
4/25/2021 18:00,23.3,28,377,177,0
4/25/2021 20:00,23.2,28,377,169,0
4/25/2021 22:00,23,28,383,162,0
4/26/2021 0:00,22.9,28,390,160,0
4/26/2021 2:00,22.9,28.5,400,155,0
4/26/2021 4:00,22.8,28.5,407,156,0.167
4/26/2021 6:00,22.8,29.3,484,180,19.7
4/26/2021 8:00,22.9,30.2,547,184,39.2
4/26/2021 10:00,22.9,30.6,534,188,14.9
4/26/2021 12:00,22.8,31.8,511,199,12.3
4/26/2021 14:00,22.9,34.2,502,273,11.9
4/26/2021 16:00,22.9,35.8,465,342,0.0833
4/26/2021 18:00,22.8,35,447,312,0
4/26/2021 20:00,22.7,34.5,431,288,0
4/26/2021 22:00,22.6,34.3,425,272,0
4/27/2021 0:00,22.5,34,420,255,0
4/27/2021 2:00,22.4,33.8,420,247,0
4/27/2021 4:00,22.4,34,416,239,0.25
4/27/2021 6:00,22.4,34.7,472,293,2.42
4/27/2021 8:00,22.4,34.8,516,295,3.92
4/27/2021 10:00,22.5,35,517,298,6.25
4/27/2021 12:00,22.5,34.5,460,249,7.58
4/27/2021 14:00,22.7,34.6,408,237,5.75
4/27/2021 16:00,22.8,35.5,399,271,0.583
4/27/2021 18:00,22.8,35,398,268,0
4/27/2021 20:00,22.7,34.3,389,252,0
4/27/2021 22:00,22.6,34,388,242,0
4/28/2021 0:00,22.5,34,386,235,0
4/28/2021 2:00,22.5,33.9,386,231,0
4/28/2021 4:00,22.5,34,389,226,0.333
4/28/2021 6:00,22.5,34.8,484,243,48
4/28/2021 8:00,23.3,34.6,624,310,109
4/28/2021 10:00,23.6,33.9,555,281,32
4/28/2021 12:00,23.5,33.5,471,249,14.8
4/28/2021 14:00,23.4,33.4,431,243,7.17
4/28/2021 16:00,23.4,35.1,418,278,1.92
4/28/2021 18:00,23.3,35.3,414,315,0
4/28/2021 20:00,23.2,34.6,403,295,0
4/28/2021 22:00,23.1,34.2,391,276,0
4/29/2021 0:00,22.9,34.5,386,264,0
4/29/2021 2:00,22.9,34.8,385,264,0
4/29/2021 4:00,22.9,35.1,382,261,0.167
4/29/2021 6:00,22.8,37.5,434,302,4.75
4/29/2021 8:00,23.2,39.9,637,304,47.2
4/29/2021 10:00,23.1,40.6,489,302,32.7
4/29/2021 12:00,23.1,40.3,447,292,18.7
4/29/2021 14:00,23,39.8,451,340,6.25
4/29/2021 16:00,22.9,41.3,451,407,0
4/29/2021 18:00,22.7,40.7,437,355,0
4/29/2021 20:00,22.6,40.5,429,330,0
4/29/2021 22:00,22.4,40.5,424,314,0
4/30/2021 0:00,22.4,40.5,418,303,0
4/30/2021 2:00,22.2,40.2,413,292,0
4/30/2021 4:00,22.1,40.6,415,287,0.25
4/30/2021 6:00,22.2,42.5,467,324,8.33
4/30/2021 8:00,22.6,44.7,545,306,32.8
4/30/2021 10:00,22.5,46.1,429,293,23.6
4/30/2021 12:00,22.6,47,418,329,11.8
4/30/2021 14:00,22.7,47.5,426,428,11.3
4/30/2021 16:00,22.7,46.9,430,455,1
4/30/2021 18:00,22.7,46,433,482,0
4/30/2021 20:00,22.6,44.5,428,394,0
4/30/2021 22:00,22.5,43.8,425,365,0
5/1/2021 0:00,22.4,43.5,426,353,0
5/1/2021 2:00,22.3,43,429,340,0
5/1/2021 4:00,22.2,42.9,434,328,0
5/1/2021 6:00,22.2,42.5,437,323,0.917
5/1/2021 8:00,22.3,42.5,427,320,1.83
5/1/2021 10:00,22.4,42.5,411,324,1.33
5/1/2021 12:00,22.5,42.1,403,323,0.417
5/1/2021 14:00,22.4,42.7,393,323,0.0833
5/1/2021 16:00,22.4,43,388,325,0
5/1/2021 18:00,22.3,42.9,388,323,0
5/1/2021 20:00,22.2,43.1,388,321,0
5/1/2021 22:00,22.2,43,391,314,0
5/2/2021 0:00,22.1,43,392,303,0
5/2/2021 2:00,22,42.6,390,297,0
5/2/2021 4:00,22,41.7,387,283,0
5/2/2021 6:00,21.9,41.1,383,272,0.5
5/2/2021 8:00,21.9,40.7,382,265,1.25
5/2/2021 10:00,21.9,40,376,259,2.08
5/2/2021 12:00,22,39.6,372,256,2
5/2/2021 14:00,22.1,39,367,249,1.25
5/2/2021 16:00,22.1,38.1,366,234,0.25
5/2/2021 18:00,22,37.3,370,221,0
5/2/2021 20:00,21.9,36.7,371,211,0
5/2/2021 22:00,21.8,35.9,371,193,0
5/3/2021 0:00,21.7,35.2,369,177,0
5/3/2021 2:00,21.7,35,375,173,0
5/3/2021 4:00,21.6,34.8,382,166,0.0833
5/3/2021 6:00,21.5,33.5,445,197,15.7
5/3/2021 8:00,22.5,34.6,802,219,118
5/3/2021 10:00,22.8,32.7,659,216,26.5
5/3/2021 12:00,22.5,30.2,504,158,13.1
5/3/2021 14:00,22.5,30.4,455,172,7.5
5/3/2021 16:00,22.5,31.9,418,204,0.417
5/3/2021 18:00,22.4,32.4,403,193,0
5/3/2021 20:00,22.3,32.8,401,185,0
5/3/2021 22:00,22.1,33.3,410,179,0
5/4/2021 0:00,22,33.8,415,172,0
5/4/2021 2:00,21.9,34,413,168,0
5/4/2021 4:00,21.9,33.8,410,167,0.25
5/4/2021 6:00,21.8,32.6,415,176,1
5/4/2021 8:00,23,35,756,224,166
5/4/2021 10:00,23.5,34.6,621,235,85.1
5/4/2021 12:00,23.1,32.6,434,167,43
5/4/2021 14:00,22.9,32.4,403,175,17.1
5/4/2021 16:00,22.9,35.4,417,255,0.2
5/4/2021 18:00,22.8,35,401,235,0
5/4/2021 20:00,22.7,34.9,398,225,0
5/4/2021 22:00,22.6,34.9,401,214,0
5/5/2021 0:00,22.4,35,403,204,0
5/5/2021 2:00,22.3,35,409,198,0
5/5/2021 4:00,22.3,35,414,193,0.167
5/5/2021 6:00,22.2,35.5,432,192,1
5/5/2021 8:00,22.8,36.7,615,178,68
5/5/2021 10:00,22.5,36.2,410,152,26.2
5/5/2021 12:00,22.6,37.5,404,177,17.9
5/5/2021 14:00,22.5,37,404,196,10.3
5/5/2021 16:00,22.6,37.7,413,261,0.417
5/5/2021 18:00,22.6,36.7,404,235,0
5/5/2021 20:00,22.4,35.8,397,217,0
5/5/2021 22:00,22.3,34.9,389,190,0
5/6/2021 0:00,22.1,34.2,392,163,0
5/6/2021 2:00,22,34,399,148,0
5/6/2021 4:00,21.9,33.8,409,136,1.33
5/6/2021 6:00,21.8,32.6,435,111,7.25
5/6/2021 8:00,22.5,32.1,534,112,111
5/6/2021 10:00,22.7,29.5,432,56.5,49.3
5/6/2021 12:00,22.5,31,376,60.3,16.4
5/6/2021 14:00,22.3,32.3,363,67.3,8.25
5/6/2021 16:00,22.2,34.9,384,244,3.5
5/6/2021 18:00,22.3,36.4,417,285,0
5/6/2021 20:00,22.2,36.1,411,250,0
5/6/2021 22:00,22.1,36,402,225,0
5/7/2021 0:00,22.1,36.6,401,215,0
5/7/2021 2:00,22,37,405,209,0
5/7/2021 4:00,22,37,403,207,0.25
5/7/2021 6:00,22,38.1,428,228,1.75
5/7/2021 8:00,22.3,39.5,467,247,2.8
5/7/2021 10:00,22.6,40.5,456,270,2.17
5/7/2021 12:00,22.7,39.4,469,290,5
5/7/2021 14:00,22.8,37.3,421,246,3.58
5/7/2021 16:00,22.8,37.3,411,245,0.167
5/7/2021 18:00,22.7,35.9,399,219,0
5/7/2021 20:00,22.6,34.5,392,192,0
5/7/2021 22:00,22.4,33.6,387,167,0
5/8/2021 0:00,22.3,33,386,144,0
5/8/2021 2:00,22.1,32.5,386,123,0
5/8/2021 4:00,22,32,393,102,0
5/8/2021 6:00,21.9,32.5,398,94.9,0.917
5/8/2021 8:00,22,31.5,387,91.2,1.75
5/8/2021 10:00,22.3,31.2,375,96.3,1.92
5/8/2021 12:00,22.4,31.7,372,111,1.08
5/8/2021 14:00,22.5,32,368,123,1
5/8/2021 16:00,22.6,32,366,125,0.25
5/8/2021 18:00,22.6,32.3,367,123,0
5/8/2021 20:00,22.5,32.7,374,124,0
5/8/2021 22:00,22.3,33,384,125,0
5/9/2021 0:00,22.2,33.5,400,119,0
5/9/2021 2:00,22.1,33.5,412,113,0
5/9/2021 4:00,22,33.6,418,104,0
5/9/2021 6:00,21.9,34,418,104,1
5/9/2021 8:00,22.1,34,403,115,1.83
5/9/2021 10:00,22.4,33.8,391,124,1.83
5/9/2021 12:00,22.5,34,383,137,1.08
5/9/2021 14:00,22.7,34.5,377,152,1.17
5/9/2021 16:00,22.8,35,369,158,0.333
5/9/2021 18:00,22.8,35,369,158,0
5/9/2021 20:00,22.7,35,372,157,0
5/9/2021 22:00,22.7,35,384,158,0
5/10/2021 0:00,22.6,35.5,397,160,0
5/10/2021 2:00,22.5,35.5,405,160,0
5/10/2021 4:00,22.5,36,415,161,0.333
5/10/2021 6:00,22.5,37.7,464,214,1.54
5/10/2021 8:00,23,39.4,595,233,70.8
5/10/2021 10:00,23.4,40.3,474,215,32.4
5/10/2021 12:00,23.5,41.5,400,206,19.8
5/10/2021 14:00,23.6,42.2,427,257,5.83
5/10/2021 16:00,23.6,43,442,296,0.25
5/10/2021 18:00,23.5,41.8,426,285,0
5/10/2021 20:00,23.4,40.8,413,269,0
5/10/2021 22:00,23.3,40.1,410,257,0
5/11/2021 0:00,23.3,40,411,249,0
5/11/2021 2:00,23.2,40,411,243,0
5/11/2021 4:00,23.2,40,417,241,0.25
5/11/2021 6:00,23.1,40.9,431,254,0.417
5/11/2021 8:00,23.3,44.2,593,272,12.1
5/11/2021 10:00,23.3,45.6,521,286,8.67
5/11/2021 12:00,23.3,46,505,298,7
5/11/2021 14:00,23.3,49,488,338,0
5/11/2021 16:00,23.2,48.9,475,343,0
5/11/2021 18:00,23.1,47.4,452,332,0
5/11/2021 20:00,23,46.3,439,317,0
5/11/2021 22:00,22.9,45.4,428,300,0
5/12/2021 0:00,22.8,44.6,417,280,0
5/12/2021 2:00,22.6,44,406,270,0
5/12/2021 4:00,22.6,44,403,268,0.333
5/12/2021 6:00,22.6,44.8,445,268,26.3
5/12/2021 8:00,23.7,45.7,819,291,157
5/12/2021 10:00,24.1,43,614,303,45
5/12/2021 12:00,23.6,38.5,441,237,21.3
5/12/2021 14:00,23.4,39.2,453,241,6.58
5/12/2021 16:00,23.2,40.5,437,254,0.0833
5/12/2021 18:00,23.1,41,422,260,0
5/12/2021 20:00,23,41,415,249,0
5/12/2021 22:00,22.9,40.6,414,234,0
5/13/2021 0:00,22.7,40.5,416,220,0
5/13/2021 2:00,22.6,40.3,421,209,0
5/13/2021 4:00,22.5,40,426,209,0.417
5/13/2021 6:00,22.4,40.3,441,222,3.67
5/13/2021 8:00,23.2,41.1,653,213,84.4
5/13/2021 10:00,23.6,40.4,571,221,32.1
5/13/2021 12:00,23.4,37.4,469,196,15.3
5/13/2021 14:00,23.2,37.2,462,218,2.42
5/13/2021 16:00,23.1,38.6,429,214,0
5/13/2021 18:00,23,39,415,218,0
5/13/2021 20:00,22.9,39,410,217,0
5/13/2021 22:00,22.8,39.3,405,212,0
5/14/2021 0:00,22.7,39.5,409,204,0
5/14/2021 2:00,22.6,39.6,418,201,0
5/14/2021 4:00,22.6,40,426,203,0.417
5/14/2021 6:00,22.7,41.3,457,230,6.83
5/14/2021 8:00,24,42.5,664,245,190
5/14/2021 10:00,24.5,39.1,483,241,61.6
5/14/2021 12:00,24.1,37.9,455,247,25.5
5/14/2021 14:00,23.8,39.8,424,264,11.4
5/14/2021 16:00,23.6,39.8,405,248,0
5/14/2021 18:00,23.4,40.5,405,251,0
5/14/2021 20:00,23.2,41,403,241,0
5/14/2021 22:00,23.1,41,404,232,0
5/15/2021 0:00,22.9,41,404,224,0
5/15/2021 2:00,22.8,41,403,216,0
5/15/2021 4:00,22.7,41,403,211,0
5/15/2021 6:00,22.6,41.5,401,208,0.417
5/15/2021 8:00,22.5,41.4,401,209,1.42
5/15/2021 10:00,22.6,41.5,393,215,1.67
5/15/2021 12:00,22.6,41,384,216,0.917
5/15/2021 14:00,22.6,41,378,218,0.833
5/15/2021 16:00,22.6,41,375,220,0.0833
5/15/2021 18:00,22.6,41.2,376,222,0
5/15/2021 20:00,22.5,41.8,378,215,0
5/15/2021 22:00,22.4,42,386,208,0
5/16/2021 0:00,22.3,42,393,202,0
5/16/2021 2:00,22.2,42,397,198,0
5/16/2021 4:00,22.1,42,400,190,0
5/16/2021 6:00,22.1,41.9,401,186,0.917
5/16/2021 8:00,22.3,41.5,391,190,2.17
5/16/2021 10:00,22.5,41,384,195,1.33
5/16/2021 12:00,22.5,41.3,375,201,0.833
5/16/2021 14:00,22.5,41.5,371,204,0.75
5/16/2021 16:00,22.5,41.5,366,206,0.167
5/16/2021 18:00,22.4,41.8,367,209,0
5/16/2021 20:00,22.4,41.8,374,212,0
5/16/2021 22:00,22.3,42,379,211,0
5/17/2021 0:00,22.3,42.3,380,205,0
5/17/2021 2:00,22.2,42,383,203,0
5/17/2021 4:00,22.2,42.1,386,198,0.25
5/17/2021 6:00,22.1,42.5,426,216,2.17
5/17/2021 8:00,23.2,41.2,617,198,128
5/17/2021 10:00,23.2,31.5,416,39.7,41.1
5/17/2021 12:00,22.9,29.4,417,96.3,21.7
5/17/2021 14:00,22.8,29.2,393,142,10
5/17/2021 16:00,22.8,34.8,406,280,0.167
5/17/2021 18:00,22.8,35.8,401,296,0
5/17/2021 20:00,22.6,35.5,395,286,0
5/17/2021 22:00,22.5,35.6,393,270,0
5/18/2021 0:00,22.3,36,398,260,0
5/18/2021 2:00,22.2,36,409,251,0
5/18/2021 4:00,22,36,420,237,0.5
5/18/2021 6:00,22,35.9,490,318,57.1
5/18/2021 8:00,23,35.4,642,327,113
5/18/2021 10:00,23.3,35.3,763,342,27.1
5/18/2021 12:00,23.2,33.5,601,289,15.7
5/18/2021 14:00,23,34.8,565,298,20.1
