Time,Temperature,Humidity,CO2,illumination
6/21/2021 22:00,29.7,42.1,397,0
6/22/2021 0:00,29.2,42.9,406,0
6/22/2021 2:00,28.7,43,427,3.88
6/22/2021 4:00,28.3,43.5,445,228
6/22/2021 6:00,29.1,42,435,2157
6/22/2021 8:00,29.9,40.8,427,1910
6/22/2021 10:00,30.7,40.8,422,1608
6/22/2021 12:00,31.8,37.9,413,1566
6/22/2021 14:00,32.3,35.5,406,1228
6/22/2021 16:00,31.9,35.7,401,341
6/22/2021 18:00,31,36.7,398,30.4
6/22/2021 20:00,30.3,37.5,401,0
6/22/2021 22:00,29.7,38.8,423,0
6/23/2021 0:00,29,39,452,0
6/23/2021 2:00,28.5,39.1,473,6.46
6/23/2021 4:00,28.1,40,476,275
6/23/2021 6:00,28,41,450,1242
6/23/2021 8:00,28.5,38.4,424,1596
6/23/2021 10:00,29.7,38.2,424,1545
6/23/2021 12:00,30.6,37.4,421,1301
6/23/2021 14:00,31.1,36.9,414,1530
6/23/2021 16:00,31.2,36,408,453
6/23/2021 18:00,30.6,36.7,403,94.6
6/23/2021 20:00,29.7,39.5,402,32.7
6/23/2021 22:00,29.1,41.4,409,0
6/24/2021 0:00,28.6,42.8,418,0
6/24/2021 2:00,28.1,43,427,0
6/24/2021 4:00,27.8,43.8,441,10
6/24/2021 6:00,27.4,44,454,247
6/24/2021 8:00,28.3,43.3,447,2262
6/24/2021 10:00,29.1,42,430,1950
6/24/2021 12:00,29.8,41.7,425,1631
6/24/2021 14:00,31,39,420,1528
6/24/2021 16:00,31.6,35.2,424,1316
6/24/2021 18:00,31.1,34.6,402,242
6/24/2021 20:00,30.3,34.3,403,10.3
6/24/2021 22:00,29.6,33.8,393,0
6/25/2021 0:00,29,34,390,0
6/25/2021 2:00,28.5,34.2,389,0
6/25/2021 4:00,28.1,35,392,13.3
6/25/2021 6:00,27.8,35.3,390,186
6/25/2021 8:00,28.8,33.5,397,2253
6/25/2021 10:00,29.5,32.4,399,2098
6/25/2021 12:00,30.3,32,388,1894
6/25/2021 14:00,31.3,32,392,1201
6/25/2021 16:00,31,32.1,385,858
6/25/2021 18:00,30.7,32.8,384,525
6/25/2021 20:00,30.1,33.6,382,33.3
6/25/2021 22:00,29.3,34.8,386,0
6/26/2021 0:00,28.6,35.8,399,0
6/26/2021 2:00,28,36.8,412,0
6/26/2021 4:00,27.5,37.8,429,15.3
6/26/2021 6:00,27.1,38.4,440,304
6/26/2021 8:00,28.2,37.4,430,2259
6/26/2021 10:00,29,36,406,2082
6/26/2021 12:00,29.7,34.8,399,1814
6/26/2021 14:00,30.9,33.8,394,1841
6/26/2021 16:00,31.6,33,390,1354
6/26/2021 18:00,31.1,33,386,297
6/26/2021 20:00,30.3,34,385,16.9
6/26/2021 22:00,29.4,35.8,387,0
6/27/2021 0:00,28.6,38.3,393,0
6/27/2021 2:00,28,39.8,403,0
6/27/2021 4:00,27.5,40.5,413,16.9
6/27/2021 6:00,27.2,41,417,394
6/27/2021 8:00,27.5,40.5,416,1737
6/27/2021 10:00,28.3,39.7,399,2017
6/27/2021 12:00,29.3,38.1,390,1752
6/27/2021 14:00,30.6,36.4,391,1706
6/27/2021 16:00,31.1,36,385,846
6/27/2021 18:00,30.6,36.5,384,429
6/27/2021 20:00,30.1,37.9,382,43.5
6/27/2021 22:00,29.5,39.3,392,0
6/28/2021 0:00,28.9,40.4,410,0
6/28/2021 2:00,28.4,41.6,440,0
6/28/2021 4:00,28,42.8,461,14.5
6/28/2021 6:00,27.7,43.3,480,425
6/28/2021 8:00,28.4,43.9,494,2269
6/28/2021 10:00,29.4,41.8,487,2058
6/28/2021 12:00,30.4,40.6,474,1732
6/28/2021 14:00,31.5,38.1,412,1782
6/28/2021 16:00,32.1,37,409,1081
6/28/2021 18:00,31.6,37.8,424,345
6/28/2021 20:00,30.9,37.9,412,35.6
6/28/2021 22:00,30.3,39,421,0
6/29/2021 0:00,29.7,42.2,464,0
6/29/2021 2:00,29,44.5,495,0
6/29/2021 4:00,28.5,46.2,488,11.4
6/29/2021 6:00,28.1,50.8,464,193
6/29/2021 8:00,28.4,52.1,503,2092
6/29/2021 10:00,29.4,47,519,2092
6/29/2021 12:00,30,44.2,442,1040
6/29/2021 14:00,29.8,47.5,436,679
6/29/2021 16:00,30,47.8,472,657
6/29/2021 18:00,30,44.4,445,443
6/29/2021 20:00,29.6,42.5,423,23
6/29/2021 22:00,29,42.3,425,0
6/30/2021 0:00,28.4,42,441,0
6/30/2021 2:00,27.8,42.8,464,0
6/30/2021 4:00,27.4,43,472,6.63
6/30/2021 6:00,27.1,43,476,254
6/30/2021 8:00,27.2,43.2,496,1370
6/30/2021 10:00,28.2,40.8,442,1698
6/30/2021 12:00,28.9,39,443,1470
6/30/2021 14:00,28.6,39.2,496,152
6/30/2021 16:00,27.9,41.1,513,879
6/30/2021 18:00,28.1,41.5,452,458
6/30/2021 20:00,27.6,42,426,30.8
6/30/2021 22:00,27,42.8,427,0
7/1/2021 0:00,26.4,43,435,0
7/1/2021 2:00,25.9,43.1,441,0
7/1/2021 4:00,25.6,44,447,11.7
7/1/2021 6:00,25.3,43.8,457,244
7/1/2021 8:00,25.8,43.3,560,1705
7/1/2021 10:00,26.6,41.3,472,1583
7/1/2021 12:00,27.1,39.6,410,1318
7/1/2021 14:00,27.8,38.8,448,1423
7/1/2021 16:00,28.7,38,467,1353
7/1/2021 18:00,28.8,37.2,430,501
7/1/2021 20:00,28.3,36.8,414,46.5
7/1/2021 22:00,27.6,36,404,0
7/2/2021 0:00,27.1,36.5,411,0
7/2/2021 2:00,26.5,37.4,428,0
7/2/2021 4:00,26,39.2,443,11
7/2/2021 6:00,25.7,40.1,460,166
