Time,Temperature,Humidity,CO2,tvoc,illumination
4/18/2021 2:00,24.6,20.4,332,374,0
4/18/2021 4:00,24.5,20.5,339,372,11.2
4/18/2021 6:00,24.6,20.5,342,373,82.1
4/18/2021 8:00,24.9,20,340,386,132
4/18/2021 10:00,25,20.2,338,412,143
4/18/2021 12:00,25,20.5,334,429,160
4/18/2021 14:00,24.9,20.5,329,440,99.3
4/18/2021 16:00,24.7,20.5,328,383,21.7
4/18/2021 18:00,24.7,20.5,326,373,0.0833
4/18/2021 20:00,24.6,20.5,326,369,0
4/18/2021 22:00,24.6,20.5,326,367,0
4/19/2021 0:00,24.5,20.5,333,364,0
4/19/2021 2:00,25,20.5,340,373,0
4/19/2021 4:00,25.1,20.5,348,400,10.7
4/19/2021 6:00,24.5,23.5,616,1143,83
4/19/2021 8:00,25.7,22.3,601,1337,156
4/19/2021 10:00,25.9,21.7,546,1190,115
4/19/2021 12:00,25.7,21.3,516,1042,121
4/19/2021 14:00,25.7,21.3,496,1056,104
4/19/2021 16:00,25.3,21.4,462,938,22.1
4/19/2021 18:00,24.8,21.5,437,818,0.0833
4/19/2021 20:00,24.5,21.5,416,728,0
4/19/2021 22:00,24.5,21.6,395,666,0
4/20/2021 0:00,24.4,21.9,379,607,0
4/20/2021 2:00,24.6,21.6,374,583,0
4/20/2021 4:00,25.1,21.5,369,623,11.7
4/20/2021 6:00,24.8,23.5,651,1979,123
4/20/2021 8:00,26.1,22.9,688,1907,238
4/20/2021 10:00,26.8,22.2,606,1734,242
4/20/2021 12:00,26.7,21.9,526,1588,154
4/20/2021 14:00,26.4,21.5,472,1417,109
4/20/2021 16:00,26,22,463,1339,19.6
4/20/2021 18:00,25.4,22,441,1230,0.0833
4/20/2021 20:00,24.9,22.5,422,1121,0
4/20/2021 22:00,24.6,22.5,413,1043,0
4/21/2021 0:00,24.4,23,398,944,0
4/21/2021 2:00,24.6,22.7,394,921,0
4/21/2021 4:00,25,22.5,392,969,9.45
4/21/2021 6:00,24.3,24.1,530,1433,117
4/21/2021 8:00,22.1,24,342,264,247
4/21/2021 10:00,23.1,24,340,303,320
4/21/2021 12:00,23,22,329,239,309
4/21/2021 14:00,23.2,22.1,335,278,98.1
4/21/2021 16:00,24.7,22,347,638,18.8
4/21/2021 18:00,24.9,22.1,351,718,0.25
4/21/2021 20:00,24.7,22.5,358,731,0
4/21/2021 22:00,24.5,22.5,359,713,0
4/22/2021 0:00,24.5,23,362,710,0
4/22/2021 2:00,24.7,22.8,365,712,0
4/22/2021 4:00,25.2,22.7,375,788,14.4
4/22/2021 6:00,25.1,23,406,1026,107
4/22/2021 8:00,25.5,23,407,1087,235
4/22/2021 10:00,26,23,420,1142,309
4/22/2021 12:00,26.3,23,421,1220,344
4/22/2021 14:00,26.1,23.6,443,1405,93.8
4/22/2021 16:00,25.6,23.9,430,1323,17.8
4/22/2021 18:00,25.1,24,416,1185,0.167
4/22/2021 20:00,24.7,24,401,1085,0
4/22/2021 22:00,24.5,24.3,390,1019,0
4/23/2021 0:00,24.5,24.5,384,968,0
4/23/2021 2:00,24.6,24.1,380,934,0
4/23/2021 4:00,25,24,380,955,7.33
4/23/2021 6:00,25,24,425,1173,96
4/23/2021 8:00,25.5,23.7,418,1172,221
4/23/2021 10:00,26.1,23.5,408,1194,301
4/23/2021 12:00,26.5,23.1,394,1213,399
4/23/2021 14:00,26.8,23.3,387,1238,159
4/23/2021 16:00,26.4,25.1,395,1327,19.6
4/23/2021 18:00,25.8,24.5,385,1207,0.333
4/23/2021 20:00,25.3,24.5,376,1085,0
4/23/2021 22:00,24.8,24.5,371,987,0
4/24/2021 0:00,24.5,24.5,371,907,0
4/24/2021 2:00,24.4,24.5,369,839,0
4/24/2021 4:00,24.3,24.5,370,786,7.5
4/24/2021 6:00,24.4,24.4,370,760,91.9
4/24/2021 8:00,24.9,24,366,832,215
4/24/2021 10:00,25.6,24,360,941,289
4/24/2021 12:00,26,23.8,357,995,394
4/24/2021 14:00,26.2,23.6,351,1024,148
4/24/2021 16:00,25.8,24,342,958,18.8
4/24/2021 18:00,25.3,24,342,872,0.25
4/24/2021 20:00,24.8,24.2,346,801,0
4/24/2021 22:00,24.6,24.5,352,754,0
4/25/2021 0:00,24.4,24.5,360,722,0
4/25/2021 2:00,24.3,24.5,364,696,0
4/25/2021 4:00,24.3,25,369,675,7.92
4/25/2021 6:00,24.3,24.9,370,665,85.2
4/25/2021 8:00,24.8,24.5,364,737,197
4/25/2021 10:00,25.4,24.5,358,846,274
4/25/2021 12:00,25.8,24.5,357,903,357
4/25/2021 14:00,25.9,24.3,351,931,114
4/25/2021 16:00,25.6,24.5,344,883,20.6
4/25/2021 18:00,25.1,24.5,345,811,0.333
4/25/2021 20:00,24.8,24.9,344,749,0
4/25/2021 22:00,24.5,25,343,708,0
4/26/2021 0:00,24.4,25,347,673,0
4/26/2021 2:00,24.9,24.6,353,708,0
4/26/2021 4:00,25.2,24.5,358,768,4.92
4/26/2021 6:00,25.2,24.9,410,1364,15
4/26/2021 8:00,25.1,25,409,1189,23.8
4/26/2021 10:00,25.1,25,410,1057,40.4
4/26/2021 12:00,25.1,25.5,400,1008,36.9
4/26/2021 14:00,25.1,25.9,391,1033,57.6
4/26/2021 16:00,24.8,27,396,1191,7
4/26/2021 18:00,24.5,27.1,394,1149,0
4/26/2021 20:00,24.3,27.5,388,1113,0
4/26/2021 22:00,24.2,27.5,383,1064,0
4/27/2021 0:00,24.1,27.5,377,1025,0
4/27/2021 2:00,24.3,27.2,374,1014,0
4/27/2021 4:00,25,27,376,1068,4
4/27/2021 6:00,25.3,27,401,1232,36.8
4/27/2021 8:00,25.3,27,398,1234,80.8
4/27/2021 10:00,25.5,27,390,1202,210
4/27/2021 12:00,26,26.5,378,1221,352
4/27/2021 14:00,26.3,26.5,359,1221,135
4/27/2021 16:00,25.8,26.9,354,1166,18
4/27/2021 18:00,25.3,27,351,1112,0.25
4/27/2021 20:00,24.9,27.5,348,1052,0
4/27/2021 22:00,24.5,27.8,347,1020,0
4/28/2021 0:00,24.3,28,346,995,0
4/28/2021 2:00,24.3,27.8,346,962,0
4/28/2021 4:00,24.9,27.5,348,1003,11.5
4/28/2021 6:00,25.3,27.5,381,1157,71.8
4/28/2021 8:00,25.6,27.5,377,1172,165
4/28/2021 10:00,26.1,27.1,383,1209,257
4/28/2021 12:00,26.4,27,373,1224,226
4/28/2021 14:00,26.3,27,370,1204,57.2
4/28/2021 16:00,25.9,27.4,368,1155,14.6
4/28/2021 18:00,25.5,27.5,365,1126,0.0833
4/28/2021 20:00,25.1,27.8,360,1079,0
4/28/2021 22:00,24.7,28,354,1039,0
4/29/2021 0:00,24.5,28.5,350,1012,0
4/29/2021 2:00,24.4,28.5,347,1011,0
4/29/2021 4:00,24.9,28.4,347,1050,2.25
4/29/2021 6:00,25.1,28.6,379,1252,22.1
4/29/2021 8:00,25.1,29.3,387,1256,46.8
4/29/2021 10:00,24.9,29.8,384,1260,37.7
4/29/2021 12:00,24.7,30.4,384,1274,52.4
4/29/2021 14:00,24.6,30.6,384,1293,32.4
4/29/2021 16:00,24.3,31.4,385,1354,6.33
4/29/2021 18:00,24.1,31.9,379,1354,0.167
4/29/2021 20:00,23.8,32.3,374,1333,0
4/29/2021 22:00,23.6,32.5,375,1302,0
4/30/2021 0:00,23.4,32.7,374,1270,0
4/30/2021 2:00,23.2,33,371,1245,0
4/30/2021 4:00,23.1,33.1,371,1244,3
4/30/2021 6:00,23.1,33.3,406,1437,25.3
4/30/2021 8:00,23.9,38.1,535,1427,56.3
4/30/2021 10:00,24.6,40,382,1576,82.3
4/30/2021 12:00,24.9,40.9,364,1645,48.2
4/30/2021 14:00,24.9,41.5,363,1817,71
4/30/2021 16:00,24.9,41.5,382,1965,26.5
4/30/2021 18:00,24.7,39.7,388,1928,0.333
4/30/2021 20:00,24.4,38.7,387,1840,0
4/30/2021 22:00,24.2,38,384,1764,0
5/1/2021 0:00,23.9,37.8,382,1704,0
5/1/2021 2:00,23.7,37.5,384,1650,0
5/1/2021 4:00,23.5,37.5,388,1605,4.25
5/1/2021 6:00,23.4,37.5,390,1569,50.3
5/1/2021 8:00,23.5,37,390,1561,107
5/1/2021 10:00,23.7,37,381,1591,75.3
5/1/2021 12:00,23.6,36.7,378,1557,23.4
5/1/2021 14:00,23.5,37,371,1525,11.1
5/1/2021 16:00,23.3,37,365,1501,3.33
5/1/2021 18:00,23.2,37,361,1484,0
5/1/2021 20:00,23.1,37,357,1471,0
5/1/2021 22:00,23,37.2,355,1458,0
5/2/2021 0:00,22.9,37.4,356,1442,0
5/2/2021 2:00,22.9,37.3,355,1416,0
5/2/2021 4:00,22.8,37,352,1379,4.08
5/2/2021 6:00,22.8,37,351,1352,23.7
5/2/2021 8:00,22.9,36.7,348,1324,71.5
5/2/2021 10:00,23.1,36.5,347,1347,155
5/2/2021 12:00,23.5,36,343,1387,207
5/2/2021 14:00,23.5,35.9,340,1359,61.1
5/2/2021 16:00,23.4,35.5,336,1282,15.4
5/2/2021 18:00,23.1,35.5,338,1205,0.917
5/2/2021 20:00,22.9,35.2,336,1136,0
5/2/2021 22:00,22.7,35,336,1066,0
5/3/2021 0:00,22.7,34.8,334,1003,0
5/3/2021 2:00,23.3,33.9,336,1000,0
5/3/2021 4:00,24,33,338,1042,5.92
5/3/2021 6:00,24.5,32.2,394,1313,56.5
5/3/2021 8:00,25.1,31.5,378,1233,137
5/3/2021 10:00,25.6,31,380,1229,233
5/3/2021 12:00,26,30.8,379,1227,324
5/3/2021 14:00,26.1,30.5,370,1208,132
5/3/2021 16:00,25.6,30.5,363,1132,12.9
5/3/2021 18:00,25,30.5,359,1035,0.417
5/3/2021 20:00,24.5,30.5,360,950,0
5/3/2021 22:00,24.1,30.5,361,871,0
5/4/2021 0:00,23.8,31,365,802,0
5/4/2021 2:00,23.8,30.8,365,775,0
5/4/2021 4:00,24.3,30.3,366,823,6.67
5/4/2021 6:00,24.6,30,382,1079,20.2
5/4/2021 8:00,25.2,29.5,388,1046,139
5/4/2021 10:00,25.6,29.5,388,1053,214
5/4/2021 12:00,25.9,29.5,378,1061,248
5/4/2021 14:00,25.9,29.5,364,1052,110
5/4/2021 16:00,25.5,29.7,358,1016,18
5/4/2021 18:00,24.9,30,358,956,0
5/4/2021 20:00,24.6,30.5,358,927,0
5/4/2021 22:00,24.3,30.5,357,889,0
5/5/2021 0:00,23.9,31,357,840,0
5/5/2021 2:00,23.9,30.8,359,807,0
5/5/2021 4:00,24.5,30.5,367,854,7.08
5/5/2021 6:00,24.8,30.5,392,1036,22.5
5/5/2021 8:00,25.2,30.2,398,1039,114
5/5/2021 10:00,25.1,30.8,382,946,134
5/5/2021 12:00,24.8,31.9,336,635,121
5/5/2021 14:00,24,28.6,334,304,77.6
5/5/2021 16:00,24,28.8,345,374,15.7
5/5/2021 18:00,24.1,29.7,347,530,0.5
5/5/2021 20:00,23.9,30.2,346,574,0
5/5/2021 22:00,23.7,30.5,341,581,0
5/6/2021 0:00,23.4,30.8,342,571,0
5/6/2021 2:00,23.4,30.6,344,535,0
5/6/2021 4:00,24,29.9,354,597,10.5
5/6/2021 6:00,24.4,29.5,377,800,34.4
5/6/2021 8:00,25.1,28.8,378,823,112
5/6/2021 10:00,25.4,28.5,366,782,158
5/6/2021 12:00,25.4,28.5,363,764,82
5/6/2021 14:00,25.1,28.5,363,707,27.8
5/6/2021 16:00,24.8,28.9,353,676,9
5/6/2021 18:00,24.5,29.3,361,723,0.25
5/6/2021 20:00,24.2,29.5,358,708,0
5/6/2021 22:00,23.9,30,353,671,0
5/7/2021 0:00,23.7,30.2,352,646,0
5/7/2021 2:00,23.7,30.3,351,639,0
5/7/2021 4:00,24.3,30,356,698,9.67
5/7/2021 6:00,24.8,30,374,941,37.4
5/7/2021 8:00,25.3,30,372,959,137
5/7/2021 10:00,25.6,30,367,975,111
5/7/2021 12:00,25.7,30,373,1004,237
5/7/2021 14:00,26.1,31,380,1089,133
5/7/2021 16:00,25.7,31.8,377,1137,13.1
5/7/2021 18:00,25.2,31.5,369,1012,0.5
5/7/2021 20:00,24.7,31.3,363,910,0
5/7/2021 22:00,24.3,31,354,816,0
5/8/2021 0:00,24,31,348,729,0
5/8/2021 2:00,23.7,31,344,639,0.0909
5/8/2021 4:00,23.4,30.8,347,543,6.17
5/8/2021 6:00,23.1,30.5,348,462,45.7
5/8/2021 8:00,23.2,30.5,344,437,116
5/8/2021 10:00,23.5,30.4,342,500,214
5/8/2021 12:00,24,30,338,552,315
5/8/2021 14:00,24.4,30,335,600,125
5/8/2021 16:00,24.1,30,328,564,15.7
5/8/2021 18:00,23.8,30.1,330,499,0.417
5/8/2021 20:00,23.5,30.5,333,449,0
5/8/2021 22:00,23.2,30.5,339,410,0
5/9/2021 0:00,23,30.6,346,385,0
5/9/2021 2:00,22.9,31,354,379,0
5/9/2021 4:00,22.7,31,361,373,5.53
5/9/2021 6:00,22.6,31,361,368,44.2
5/9/2021 8:00,22.8,30.6,360,369,114
5/9/2021 10:00,23.3,30.5,355,397,217
5/9/2021 12:00,23.8,30.5,348,462,307
5/9/2021 14:00,24.2,30.5,345,524,124
5/9/2021 16:00,24,30.5,337,519,15.1
5/9/2021 18:00,23.8,30.6,336,464,0.5
5/9/2021 20:00,23.5,31,337,449,0
5/9/2021 22:00,23.3,31.1,340,438,0
5/10/2021 0:00,23.2,31.5,346,423,0
5/10/2021 2:00,23.8,30.9,352,456,0.0833
5/10/2021 4:00,24.5,30.5,358,555,9.58
5/10/2021 6:00,25,30.5,385,807,37.5
5/10/2021 8:00,25.1,30.5,386,801,86
5/10/2021 10:00,25.4,30.6,392,817,156
5/10/2021 12:00,25.5,30.5,385,830,154
5/10/2021 14:00,25.6,30.7,375,837,64.1
5/10/2021 16:00,25.4,31.3,378,873,13.8
5/10/2021 18:00,25.1,31.5,377,848,1
5/10/2021 20:00,24.8,31.8,372,835,0
5/10/2021 22:00,24.5,32.4,372,850,0
5/11/2021 0:00,24.3,32.7,371,843,0
5/11/2021 2:00,24.3,32.7,372,827,0
5/11/2021 4:00,24.8,32.5,373,863,3.17
5/11/2021 6:00,24.9,32.9,393,995,10.8
5/11/2021 8:00,24.8,33.7,389,1033,20.9
5/11/2021 10:00,24.7,34.3,375,1040,31
5/11/2021 12:00,24.7,34.8,380,1063,24.3
5/11/2021 14:00,24.7,35.3,384,1087,17.7
5/11/2021 16:00,24.6,36,392,1144,5
5/11/2021 18:00,24.4,36.3,390,1165,0.0833
5/11/2021 20:00,24.2,36.7,383,1177,0
5/11/2021 22:00,24,37,376,1164,0
5/12/2021 0:00,23.7,37,369,1136,0
5/12/2021 2:00,23.8,36.7,365,1104,0
5/12/2021 4:00,24.4,36,363,1120,7.67
5/12/2021 6:00,24.9,35.8,390,1243,29.8
5/12/2021 8:00,24.9,37,434,1036,86.8
5/12/2021 10:00,24.7,35.8,340,558,93.3
5/12/2021 12:00,24.6,31.3,369,343,52.4
5/12/2021 14:00,24.4,32,364,349,34.9
5/12/2021 16:00,24.5,34,367,630,14.1
5/12/2021 18:00,24.5,34.2,367,753,0.583
5/12/2021 20:00,24.3,34.7,366,811,0
5/12/2021 22:00,24.1,35,361,840,0
5/13/2021 0:00,23.9,35.5,361,838,0
5/13/2021 2:00,23.9,35.3,365,817,0.0833
5/13/2021 4:00,24.4,34.6,373,842,9
5/13/2021 6:00,24.9,34.3,395,1033,39.3
5/13/2021 8:00,24.7,35.4,478,651,96.2
5/13/2021 10:00,25,34.8,412,700,133
5/13/2021 12:00,25.1,31.7,371,633,108
5/13/2021 14:00,24.8,31.5,387,704,20.7
5/13/2021 16:00,24.7,32.3,382,748,7.17
5/13/2021 18:00,24.5,33,377,750,0.333
5/13/2021 20:00,24.3,33.5,369,736,0
5/13/2021 22:00,24.1,33.9,366,743,0
5/14/2021 0:00,23.9,34.1,363,734,0
5/14/2021 2:00,23.9,34.1,366,713,0
5/14/2021 4:00,24.4,33.7,371,726,4.42
5/14/2021 6:00,24.9,33.6,394,981,25.2
5/14/2021 8:00,25.1,33.7,388,991,102
5/14/2021 10:00,25.5,33.5,384,999,131
5/14/2021 12:00,25.7,33.5,379,1008,253
5/14/2021 14:00,25.9,34.1,375,1050,64.8
5/14/2021 16:00,25.5,35,368,1090,1.58
5/14/2021 18:00,25,35,365,1024,0
5/14/2021 20:00,24.6,35.4,362,990,0
5/14/2021 22:00,24.3,35.5,359,958,0
5/15/2021 0:00,24,35.6,357,925,0
5/15/2021 2:00,23.8,36,360,894,0
5/15/2021 4:00,23.6,36,358,864,2.75
5/15/2021 6:00,23.5,36,360,840,19.9
5/15/2021 8:00,23.4,36,356,830,67.4
5/15/2021 10:00,23.6,36,355,863,93.2
5/15/2021 12:00,23.6,36.3,350,871,38.9
5/15/2021 14:00,23.5,36.5,347,867,30
5/15/2021 16:00,23.4,36.5,342,845,8.08
5/15/2021 18:00,23.2,36.5,345,826,0.167
5/15/2021 20:00,23.1,36.6,342,806,0
5/15/2021 22:00,23,37,344,791,0
5/16/2021 0:00,22.8,37,344,777,0
5/16/2021 2:00,22.7,37.2,351,763,0.0833
5/16/2021 4:00,22.6,37.5,354,749,5.25
5/16/2021 6:00,22.5,37.5,352,728,38.8
5/16/2021 8:00,22.7,37.1,348,717,98
5/16/2021 10:00,22.9,37,348,772,69
5/16/2021 12:00,22.9,37,343,768,36
5/16/2021 14:00,22.9,37,341,759,32
5/16/2021 16:00,22.9,37,338,759,8.75
5/16/2021 18:00,22.7,37,336,749,0.167
5/16/2021 20:00,22.6,37.3,337,730,0
5/16/2021 22:00,22.6,37.5,334,726,0
5/17/2021 0:00,22.6,37.5,336,721,0
5/17/2021 2:00,23.1,36.9,339,733,0.0833
5/17/2021 4:00,23.9,36.4,338,791,4.08
5/17/2021 6:00,24.5,36,360,938,38.6
5/17/2021 8:00,24.9,35.5,371,988,89.3
5/17/2021 10:00,25.3,35.5,374,1026,103
5/17/2021 12:00,25.3,35.1,372,990,220
5/17/2021 14:00,25.5,34.3,372,932,95.4
5/17/2021 16:00,25.1,34.4,370,883,9.67
5/17/2021 18:00,24.7,34.5,364,810,0.667
5/17/2021 20:00,24.3,34.5,361,740,0
5/17/2021 22:00,24,34.5,353,689,0
5/18/2021 0:00,23.6,34.8,353,620,0
5/18/2021 2:00,23.3,35,359,555,0.0833
5/18/2021 4:00,23.1,35,364,506,6.33
5/18/2021 6:00,22.9,35,414,725,42.1
5/18/2021 8:00,22.9,34.6,415,679,94.1
5/18/2021 10:00,23.1,34.5,415,652,109
5/18/2021 12:00,23.4,34.5,417,670,157
5/18/2021 14:00,23.4,34.3,394,621,28.8
5/18/2021 16:00,23.2,34.5,390,578,5.92
5/18/2021 18:00,23,34.5,384,541,0.25
5/18/2021 20:00,22.8,34.5,376,506,0
